,Id,Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
15,21,171001,173,0.019351223,0.019351881,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002
16,22,173,179,0.019351223,0.019351881,0.019351900000000002,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901
17,23,173,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,26,179,179001,0.019351223,-0.019351883,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901
19,27,179,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,28,168,169,0.019351223,-0.019351881,-0.019351900000000002,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903
21,30,124,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,32,128,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,33,129,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,34,127001,131001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,35,131,132,0.019351223,-0.019351881,-0.019351900000000002,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901
26,40,131001,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,41,131,133,0.019351222,-0.019351883,-0.019351900000000002,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901
28,42,133,134,0.019351222,-0.019351883,-0.019351901,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903
29,43,131001,135,0.0022334489999999998,0.002205223,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895
30,44,135,136,0.048617303,0.048618153,0.04861819999999999,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821
31,46,136,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,47,136,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,50,136,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,56,141,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,57,143,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,58,144,145,0.019351222,0.019351885,0.019351903,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905
37,59,141,142,0.019351222,0.019351877,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002,0.019351900000000002
38,61,141,140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,62,140001,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,63,151,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,65,124,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,67,107,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,68,108,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69,109,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,70,110,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,71,110,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,73,112,113,0.019351218,0.019351881,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896
48,74,113,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,77,115,116,0.019351218,0.019351881,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892
50,78,116,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,81,119,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,82,117,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,38,106,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
