,Id,Source,Target,Weight
126,2810.0,266.0,267.0,1885.03974766498
127,2811.0,267.0,268.0,281.478939122257
128,2812.0,268.0,269.0,266.554693734863
129,2813.0,269.0,270.0,274.720128318422
130,2815.0,270.0,272.0,1144.39224842655
131,2816.0,272.0,241.0,184.52456035807
132,2817.0,240.0,273.0,186.162383372335
133,2818.0,273.0,274.0,280.634992898777
134,2819.0,274.0,272.0,252.330224360258
135,2820.0,274.0,270.0,1159.72924033646
136,2821.0,273.0,269.0,1478.92131600327
137,2822.0,273.0,266.0,692.690038006571
138,2823.0,266.0,268.0,1824.9418680315
139,2824.0,240.0,275.0,495.327544631215
140,2825.0,275.0,276.0,883.516761029825
141,2826.0,276.0,237.0,726.62871952488
142,2827.0,242.0,277.0,186.789909987945
143,2828.0,277.0,278.0,1513.79623212606
144,2829.0,278.0,279.0,263.711567125252
145,2830.0,279.0,280.0,269.403448184906
146,2831.0,280.0,281.0,274.497752837932
147,2832.0,281.0,282.0,759.792830419145
148,2833.0,282.0,244.0,182.331365857958
149,2834.0,282.0,283.0,261.203464654538
150,2835.0,283.0,284.0,253.450083182332
151,2836.0,284.0,277.0,269.553124340058
152,2837.0,277.0,279.0,1002.69023154189
153,2838.0,284.0,280.0,805.833710738535
154,2839.0,283.0,281.0,625.655135354414
155,2840.0,243.0,285.0,820.734817428991
156,2841.0,285.0,286.0,309.664820619841
157,2842.0,286.0,245.0,589.269283526924
158,2845.0,246.0,289.0,186.502871779288
159,2846.0,289.0,290.0,1357.87112045001
160,2847.0,290.0,289.0,917.921254013937
161,2848.0,276.0,291.0,1153.64119940055
162,2849.0,291.0,292.0,843.134644352209
163,2853.0,292.0,296.0,573.920081756585
164,2854.0,296.0,297.0,269.394360857104
165,2855.0,297.0,298.0,298.445202762376
166,2856.0,298.0,248.0,192.892099504687
167,2857.0,298.0,299.0,1168.07167083198
168,2858.0,299.0,296.0,1382.89369020705
169,2860.0,248.0,301.0,193.501494487668
170,2861.0,301.0,302.0,796.55137099452
171,2862.0,302.0,303.0,758.965383207961
172,2863.0,303.0,304.0,311.479598499145
173,2864.0,304.0,305.0,795.040153175676
174,2865.0,305.0,306.0,1327.67531572852
175,2866.0,306.0,249.0,179.557726197842
176,2867.0,306.0,301.0,987.167995461684
177,2868.0,305.0,302.0,1226.9754004694
178,2872.0,310.0,311.0,524.872580480642
179,2873.0,311.0,312.0,423.201518188876
180,2874.0,312.0,313.0,151.384095449306
181,2875.0,313.0,314.0,581.488315646274
182,2876.0,314.0,310.0,671.189379322736
183,2877.0,310.0,313.0,690.875684191883
184,2878.0,312.0,315.0,278.642597893344
185,2879.0,315.0,316.0,130.167402087617
186,2880.0,316.0,317.0,602.402110216123
187,2881.0,317.0,260.0,189.946089187998
188,2882.0,317.0,318.0,614.332970502705
189,2883.0,318.0,319.0,620.379773913745
190,2884.0,319.0,315.0,509.516635816864
191,2885.0,316.0,318.0,707.883365658422
192,2886.0,259.0,321.0,208.28397561538
193,2887.0,321.0,322.0,595.201114227262
194,2888.0,322.0,323.0,699.82751531267
195,2889.0,323.0,324.0,331.937611898805
196,2890.0,324.0,325.0,1940.26764137146
197,2891.0,325.0,254.0,354.396238883762
198,2892.0,321.0,326.0,698.677629443509
199,2894.0,260.0,326.0,179.363566376708
200,2898.0,324.0,331.0,304.40410467488
201,2899.0,331.0,332.0,1037.07867941416
202,2900.0,331.0,333.0,275.411105128884
203,2901.0,333.0,334.0,260.263398567142
204,2902.0,334.0,335.0,271.30096279345
205,2903.0,335.0,336.0,272.103982078756
206,2904.0,336.0,337.0,275.400070544794
207,2905.0,337.0,338.0,327.247648335561
208,2906.0,338.0,252.0,169.167838334864
209,2907.0,333.0,339.0,1030.06005990963
210,2908.0,339.0,340.0,253.303955223689
211,2909.0,340.0,341.0,277.594240990515
212,2910.0,341.0,342.0,268.773248412392
213,2911.0,342.0,343.0,253.381271126532
214,2912.0,343.0,344.0,170.781085381807
215,2913.0,344.0,345.0,275.118506485933
216,2914.0,345.0,250.0,187.492083848176
217,2915.0,346.0,334.0,285.595008252887
218,2916.0,347.0,340.0,211.929579944946
219,2917.0,335.0,341.0,1189.9467597919
220,2918.0,336.0,342.0,1432.13709534601
221,2919.0,337.0,344.0,1843.79266042047
222,2920.0,345.0,338.0,1998.63527933491
223,2922.0,323.0,349.0,1255.99596539187
224,2923.0,349.0,350.0,247.519841017812
225,2924.0,350.0,351.0,264.848746287699
226,2925.0,351.0,352.0,461.788623716677
227,2926.0,352.0,353.0,435.86781780958
228,2927.0,353.0,350.0,739.522781527447
229,2928.0,351.0,354.0,628.925597236462
230,2929.0,354.0,355.0,517.836162073755
231,2930.0,355.0,343.0,516.679386428232
232,2931.0,354.0,356.0,629.951135173599
233,2932.0,356.0,355.0,524.362548290943
234,2933.0,345.0,357.0,341.846725674567
235,2934.0,357.0,344.0,644.266828279027
236,2935.0,251.0,358.0,228.059891105318
237,2936.0,358.0,359.0,1036.41124298115
238,2937.0,359.0,360.0,887.04991665645
239,2938.0,360.0,250.0,192.405219175904
240,2939.0,360.0,358.0,1396.94735697944
241,2940.0,253.0,361.0,193.614773382985
242,2941.0,361.0,362.0,349.568818050859
243,2942.0,362.0,363.0,1218.11244533203
244,2943.0,363.0,364.0,626.728954824388
245,2944.0,364.0,365.0,432.617572902327
246,2945.0,365.0,366.0,367.053033324972
247,2946.0,366.0,367.0,581.107579237072
248,2947.0,367.0,255.0,187.257490057985
249,2948.0,367.0,361.0,1360.18389159877
250,2949.0,363.0,365.0,812.453430375692
251,2950.0,255.0,368.0,196.850250222761
252,2951.0,368.0,369.0,1091.81712658022
253,2952.0,369.0,370.0,2458.95256035979
254,2953.0,370.0,371.0,634.11685040188
255,2954.0,371.0,372.0,501.278853664757
256,2955.0,372.0,373.0,1502.51958585054
257,2956.0,373.0,374.0,732.959604232703
258,2957.0,374.0,375.0,776.471352293918
259,2958.0,375.0,258.0,1610.25141228594
260,2960.0,368.0,377.0,601.073006517093
261,2961.0,377.0,369.0,631.742849800582
262,2965.0,256.0,381.0,576.468567407303
263,2966.0,381.0,382.0,503.755577576719
264,2967.0,382.0,383.0,706.997041350748
265,2968.0,257.0,384.0,287.924783783287
266,2969.0,384.0,383.0,397.464351948793
267,2970.0,383.0,385.0,293.0
268,2971.0,384.0,381.0,717.483921038824
269,2973.0,261.0,388.0,458.628974195752
270,2974.0,388.0,310.0,134.90773514884
271,2976.0,255.0,389.0,751.825315995437
272,2977.0,366.0,389.0,400.791596876833
273,2978.0,347.0,346.0,546.169270092649
274,2979.0,419.0,390.0,362.439521978546
275,2980.0,390.0,409.0,259.29883739637
276,2981.0,403.0,400.0,372.598570744913
277,2982.0,411.0,415.0,384.277444885319
278,2983.0,394.0,400.0,677.877708820803
279,2984.0,404.0,391.0,585.264471565354
280,2985.0,397.0,416.0,670.773700738196
281,2986.0,405.0,397.0,210.410529986384
282,2987.0,412.0,396.0,600.190850875333
283,2988.0,417.0,411.0,801.298508379617
284,2989.0,408.0,406.0,598.50142589199
285,2990.0,415.0,413.0,202.707148667666
286,2991.0,409.0,405.0,451.842461984971
287,2992.0,416.0,407.0,388.557919772411
288,2993.0,398.0,392.0,793.746852349319
289,2994.0,413.0,408.0,401.853459389324
290,2995.0,395.0,398.0,212.527637340057
291,2996.0,392.0,410.0,429.968984885907
292,2997.0,400.0,412.0,297.07586625848
293,2998.0,404.0,395.0,591.931688197582
294,2999.0,418.0,401.0,559.306671422901
295,3000.0,407.0,403.0,645.69128297315
296,3001.0,401.0,415.0,186.096611884079
297,3002.0,396.0,417.0,443.480075204234
298,3003.0,398.0,414.0,459.213252095338
299,3004.0,399.0,404.0,616.576689958157
300,3005.0,410.0,419.0,246.233577355027
301,3006.0,387.0,393.0,601.206412571896
302,3007.0,394.0,265.0,1494.0
303,3008.0,409.0,402.0,439.845235984155
304,3009.0,407.0,469.0,234.673242031501
305,3010.0,487.0,494.0,475.966079588832
306,3011.0,508.0,500.0,277.560582255112
307,3013.0,450.0,515.0,1143.04577174184
308,3014.0,465.0,451.0,891.975735539182
309,3015.0,417.0,435.0,189.094819005179
310,3016.0,507.0,508.0,276.559355160875
311,3017.0,477.0,433.0,796.65322040723
312,3018.0,454.0,482.0,574.186931276401
313,3019.0,424.0,498.0,289.207907209326
314,3020.0,465.0,411.0,189.000000000033
315,3021.0,460.0,426.0,1247.66424437782
316,3023.0,517.0,423.0,271.283775668317
317,3024.0,444.0,492.0,270.008703437286
318,3025.0,504.0,484.0,270.000000000505
319,3026.0,476.0,503.0,274.522594045654
320,3027.0,472.0,390.0,134.202430688466
321,3028.0,514.0,429.0,712.67771191768
322,3029.0,509.0,489.0,663.40403564181
323,3030.0,442.0,501.0,429.052070261964
324,3031.0,493.0,443.0,514.606810090328
325,3032.0,495.0,468.0,270.011184964275
326,3033.0,478.0,418.0,279.999999999618
327,3034.0,467.0,486.0,873.375678560304
328,3035.0,469.0,488.0,804.943663393309
329,3036.0,478.0,493.0,556.377519874887
330,3037.0,442.0,419.0,235.097459438531
331,3038.0,455.0,509.0,106.447284442262
332,3039.0,436.0,445.0,494.329939192696
333,3040.0,456.0,436.0,478.467088476975
334,3041.0,470.0,439.0,187.378919060291
335,3042.0,437.0,479.0,294.001700675266
336,3043.0,513.0,438.0,1165.4705759179
337,3044.0,439.0,467.0,328.547165093266
338,3045.0,483.0,507.0,552.408253715334
339,3046.0,481.0,497.0,316.988585917223
340,3047.0,425.0,466.0,970.286521944769
341,3048.0,511.0,474.0,574.186931276575
342,3049.0,446.0,396.0,181.057457625847
343,3050.0,428.0,481.0,248.901646462776
344,3051.0,483.0,395.0,505.01103790669
345,3052.0,497.0,422.0,325.543853690714
346,3054.0,480.0,491.0,705.141808420645
347,3055.0,443.0,401.0,282.652698481851
348,3056.0,506.0,476.0,1024.70425400155
349,3057.0,491.0,487.0,117.199827811351
350,3058.0,420.0,461.0,509.074075061948
351,3059.0,435.0,511.0,717.329691677598
352,3060.0,506.0,503.0,901.41182491024
353,3061.0,431.0,421.0,146.994937602117
354,3062.0,421.0,458.0,1122.20894092173
355,3063.0,449.0,446.0,1122.10525949258
356,3064.0,484.0,457.0,650.092507335509
357,3065.0,433.0,402.0,181.303594158529
358,3066.0,499.0,397.0,235.043411459825
359,3067.0,420.0,430.0,783.920099298207
360,3068.0,450.0,510.0,270.957440341078
361,3069.0,474.0,435.0,564.73314095367
362,3070.0,512.0,452.0,393.323438252442
363,3071.0,496.0,495.0,1267.25727960544
364,3072.0,490.0,518.0,616.851819682706
365,3073.0,422.0,468.0,341.527987946621
366,3074.0,519.0,447.0,764.348972245715
367,3075.0,438.0,512.0,271.053566533093
368,3076.0,438.0,505.0,867.936770641292
369,3077.0,510.0,425.0,268.974755085428
370,3078.0,428.0,496.0,272.901944761247
371,3079.0,454.0,451.0,257.999999999673
372,3080.0,513.0,505.0,359.52301400978
373,3081.0,486.0,439.0,602.928839310314
374,3082.0,464.0,426.0,270.008703437168
375,3083.0,462.0,403.0,134.999999999937
376,3084.0,477.0,433.0,661.194101403913
377,3085.0,447.0,412.0,181.056961876345
378,3086.0,427.0,462.0,481.260633739902
379,3087.0,455.0,489.0,721.293292907393
380,3088.0,453.0,429.0,484.424160523827
381,3089.0,516.0,444.0,1417.20603435411
382,3090.0,505.0,406.0,190.059112554169
383,3091.0,502.0,494.0,556.377519874829
384,3092.0,453.0,514.0,294.275706400182
385,3093.0,410.0,425.0,135.247707890888
386,3094.0,494.0,493.0,280.000000000084
387,3095.0,431.0,458.0,1002.99653871163
388,3096.0,496.0,431.0,541.923113858648
389,3097.0,508.0,483.0,962.729208423978
390,3098.0,406.0,453.0,191.15996146287
391,3099.0,456.0,517.0,1039.93559194194
392,3100.0,485.0,516.0,283.679846827105
393,3101.0,478.0,443.0,546.430845226877
394,3102.0,486.0,424.0,593.06337343224
395,3103.0,462.0,441.0,731.291616230033
396,3104.0,516.0,460.0,270.898403479845
397,3105.0,445.0,423.0,284.491718971667
398,3106.0,448.0,504.0,415.000000000112
399,3107.0,421.0,399.0,137.055869442788
400,3108.0,436.0,471.0,664.786158298868
401,3109.0,407.0,441.0,130.796052306945
402,3110.0,485.0,437.0,1018.93942005314
403,3111.0,515.0,472.0,1030.94758825622
404,3112.0,460.0,464.0,1233.49791771753
405,3113.0,514.0,455.0,290.754830699191
406,3114.0,476.0,413.0,189.486788620562
407,3115.0,447.0,446.0,676.082741718934
408,3116.0,441.0,517.0,278.119918350476
409,3117.0,498.0,470.0,434.444122570328
410,3118.0,391.0,428.0,180.076800046726
411,3119.0,449.0,519.0,1176.21034737731
412,3120.0,488.0,504.0,269.999999999573
413,3121.0,461.0,430.0,674.35708561889
414,3122.0,482.0,465.0,630.476679209667
415,3123.0,484.0,461.0,316.000000000202
416,3124.0,503.0,513.0,273.855745581767
417,3125.0,452.0,505.0,1098.09307645214
418,3126.0,459.0,500.0,850.997361791504
419,3127.0,501.0,459.0,874.972904173588
420,3128.0,427.0,456.0,269.905579025909
421,3129.0,405.0,477.0,135.017282648235
422,3130.0,448.0,488.0,685.0000000005
423,3131.0,500.0,442.0,190.436850736167
424,3132.0,472.0,450.0,127.299361464358
425,3133.0,408.0,509.0,191.000000000019
426,3134.0,423.0,471.0,798.498696858024
427,3135.0,475.0,449.0,270.000808317099
428,3136.0,470.0,416.0,135.046712946998
429,3137.0,518.0,437.0,300.439868269731
430,3138.0,510.0,466.0,1157.5383929043
431,3139.0,454.0,465.0,638.225701784757
432,3140.0,440.0,490.0,415.336041400874
433,3141.0,440.0,485.0,443.167924825443
434,3142.0,467.0,477.0,313.680802050008
435,3143.0,475.0,519.0,1193.52021806341
436,3144.0,474.0,482.0,270.000000000272
437,3145.0,479.0,492.0,343.01436747065
438,3146.0,392.0,460.0,137.013761356921
439,3147.0,387.0,473.0,947.710618577043
440,3148.0,473.0,265.0,682.437256309685
441,3156.0,521.0,501.0,129.38474115486
442,3159.0,457.0,530.0,189.035079702213
443,3161.0,502.0,487.0,495.560060824961
444,3162.0,491.0,417.0,186.058753296125
445,3163.0,414.0,440.0,190.690456527799
446,3165.0,480.0,502.0,279.999999999851
447,3166.0,537.0,535.0,129.999999999841
448,3167.0,578.0,562.0,279.999992971249
449,3168.0,570.0,565.0,854.466408931876
450,3169.0,561.0,549.0,696.356316906259
451,3170.0,558.0,545.0,280.000005625266
452,3171.0,552.0,545.0,733.566228042129
453,3173.0,562.0,567.0,157.650453951297
454,3174.0,567.0,581.0,139.999978406489
455,3175.0,588.0,577.0,279.999995607829
456,3176.0,549.0,568.0,255.000010151943
457,3177.0,542.0,594.0,280.000015608299
458,3178.0,582.0,580.0,280.000005025971
459,3179.0,581.0,543.0,140.00001340317
460,3180.0,540.0,593.0,310.767282088164
461,3181.0,575.0,542.0,555.341791664721
462,3182.0,596.0,584.0,825.995691586595
463,3183.0,587.0,563.0,280.108960149819
464,3184.0,543.0,574.0,139.999989232325
465,3185.0,595.0,559.0,295.616168877893
466,3186.0,595.0,552.0,149.38381663903
467,3187.0,589.0,565.0,279.999995625493
468,3188.0,598.0,573.0,134.433944570155
469,3189.0,548.0,567.0,152.595639723358
470,3190.0,585.0,558.0,782.975580515856
471,3191.0,592.0,539.0,280.000014751224
472,3192.0,542.0,543.0,806.325911945166
473,3193.0,577.0,574.0,725.229165492372
474,3194.0,565.0,598.0,231.454471077451
475,3195.0,546.0,573.0,149.256551212041
476,3196.0,593.0,546.0,878.125399023972
477,3197.0,539.0,589.0,701.844396192935
478,3198.0,554.0,587.0,742.023618026116
479,3199.0,555.0,541.0,778.003499393006
480,3200.0,547.0,556.0,834.618310522603
481,3201.0,580.0,546.0,1044.21351644645
482,3202.0,550.0,591.0,280.034857053718
483,3203.0,550.0,548.0,986.629311582781
484,3204.0,579.0,575.0,277.516603513057
485,3205.0,560.0,594.0,673.370800276592
486,3206.0,595.0,585.0,292.711058548603
487,3207.0,585.0,560.0,280.000006270111
488,3209.0,557.0,566.0,280.000005626022
489,3211.0,566.0,555.0,279.999995607713
490,3212.0,576.0,572.0,95.987960313003
491,3214.0,551.0,579.0,267.485883083302
492,3215.0,538.0,540.0,122.921731860015
493,3216.0,547.0,544.0,279.999995607829
494,3217.0,544.0,596.0,280.000005608006
495,3218.0,568.0,592.0,625.217064048123
496,3219.0,592.0,576.0,216.059832011364
497,3220.0,583.0,582.0,128.393585527485
498,3221.0,582.0,598.0,856.813092760649
499,3222.0,564.0,591.0,165.50316436304
500,3223.0,591.0,588.0,153.787606263831
501,3224.0,588.0,581.0,790.852148545656
502,3225.0,571.0,584.0,208.069338727759
503,3226.0,584.0,544.0,560.00705008812
504,3227.0,586.0,572.0,438.696150110073
505,3228.0,540.0,563.0,696.784479219254
506,3229.0,563.0,573.0,178.366916750707
507,3230.0,574.0,561.0,140.000006068153
508,3231.0,561.0,576.0,251.189533883556
509,3232.0,552.0,554.0,284.999998165581
510,3233.0,554.0,538.0,296.961767374065
511,3234.0,583.0,571.0,140.000001519155
512,3235.0,571.0,533.0,459.815035885675
513,3236.0,570.0,556.0,132.094397847858
514,3237.0,556.0,583.0,147.905606730784
515,3239.0,564.0,586.0,696.375686590696
516,3240.0,572.0,541.0,373.887561287589
517,3241.0,541.0,570.0,197.622132162116
518,3242.0,551.0,578.0,866.754800939783
519,3243.0,579.0,562.0,1020.15172768547
520,3244.0,559.0,599.0,223.000000000049
521,3245.0,535.0,599.0,1351.85609438714
522,3246.0,599.0,536.0,1376.95257172276
523,3247.0,586.0,557.0,367.522532636445
524,3248.0,600.0,603.0,216.201507546071
525,3249.0,601.0,600.0,1517.31556738175
526,3250.0,604.0,601.0,141.742189796052
527,3251.0,605.0,604.0,797.802576431801
528,3252.0,606.0,602.0,1316.92242572643
529,3253.0,602.0,607.0,202.748594583567
530,3254.0,603.0,608.0,1389.748164648
531,3255.0,608.0,247.0,1471.22434987626
532,3256.0,607.0,605.0,829.143858264142
533,3257.0,208.0,227.0,847.732485668961
534,3258.0,210.0,234.0,1001.53211120803
535,3259.0,223.0,385.0,274.667154828947
536,3260.0,209.0,217.0,333.52480089221
537,3261.0,671.0,667.0,839.938215953719
538,3262.0,669.0,670.0,478.470390797245
539,3263.0,667.0,666.0,613.006957013477
540,3264.0,670.0,668.0,570.810562966191
541,3265.0,232.0,665.0,404.360444780541
542,3266.0,665.0,669.0,438.147437200657
543,3267.0,668.0,671.0,598.860718383015
544,3268.0,666.0,230.0,302.869768903333
545,3269.0,673.0,674.0,429.887890463116
546,3270.0,674.0,672.0,346.520444391334
547,3271.0,227.0,675.0,160.090597918038
548,3272.0,675.0,672.0,124.545953496219
549,3273.0,677.0,211.0,342.80822608413
550,3274.0,676.0,669.0,184.749309445005
551,3275.0,676.0,677.0,331.758996388107
552,3276.0,759.0,689.0,160.373412561761
553,3277.0,682.0,794.0,302.923513602812
554,3278.0,690.0,209.0,759.504411621702
555,3279.0,749.0,732.0,590.751456241525
556,3280.0,795.0,746.0,756.130532381515
557,3281.0,678.0,741.0,832.36176523162
558,3282.0,695.0,671.0,178.465840140053
559,3283.0,231.0,754.0,165.042184392311
560,3284.0,233.0,785.0,169.912816540318
561,3285.0,668.0,766.0,188.679954109575
562,3286.0,700.0,676.0,526.3606028955
563,3287.0,765.0,208.0,271.939348961152
564,3288.0,707.0,716.0,830.237550391647
565,3289.0,694.0,737.0,609.851470231746
566,3290.0,703.0,683.0,1445.78012588349
567,3291.0,725.0,686.0,843.327229976948
568,3292.0,783.0,696.0,279.636159294754
569,3293.0,734.0,791.0,325.398888033558
570,3294.0,792.0,703.0,358.142163311326
571,3295.0,691.0,684.0,260.857051072071
572,3296.0,208.0,714.0,226.87131670496
573,3297.0,735.0,671.0,199.781627486227
574,3298.0,688.0,755.0,254.706868247864
575,3299.0,724.0,729.0,384.097936158409
576,3300.0,678.0,668.0,197.320908459314
577,3301.0,698.0,779.0,314.399140770673
578,3302.0,709.0,756.0,197.507654292391
579,3303.0,685.0,788.0,346.750092865596
580,3304.0,766.0,713.0,838.187015746371
581,3305.0,746.0,793.0,106.361904819256
582,3306.0,754.0,750.0,589.28914470297
583,3307.0,787.0,723.0,706.128104342163
584,3308.0,786.0,725.0,278.186793924194
585,3309.0,754.0,712.0,527.209318765119
586,3310.0,728.0,222.0,286.953706707305
587,3311.0,748.0,730.0,481.910798410701
588,3312.0,214.0,761.0,184.585729530051
589,3313.0,717.0,726.0,607.807550762102
590,3314.0,684.0,218.0,517.725674699876
591,3316.0,693.0,776.0,197.142079428274
592,3317.0,670.0,757.0,171.579753742511
593,3318.0,680.0,786.0,202.660803809356
594,3319.0,757.0,679.0,695.187913698712
595,3320.0,692.0,749.0,1097.95251419193
596,3321.0,736.0,682.0,295.626800715763
597,3322.0,666.0,694.0,165.73196507329
598,3323.0,714.0,705.0,667.506118942346
599,3324.0,781.0,793.0,638.321327417055
600,3325.0,689.0,681.0,255.29758394941
601,3326.0,682.0,744.0,491.751017988197
602,3327.0,740.0,696.0,662.100537952751
603,3328.0,694.0,698.0,446.910316259425
604,3329.0,715.0,701.0,399.831022635154
605,3330.0,669.0,741.0,163.795955480535
606,3331.0,779.0,795.0,207.040234455256
607,3332.0,692.0,780.0,424.221796465052
608,3333.0,718.0,724.0,300.917292403351
609,3334.0,709.0,739.0,527.201959197489
610,3335.0,750.0,745.0,624.109389412834
611,3337.0,774.0,787.0,327.814291035187
612,3338.0,759.0,752.0,1025.80726897489
613,3339.0,766.0,695.0,626.423597213554
614,3340.0,720.0,735.0,301.077373166273
615,3341.0,749.0,747.0,943.347213266615
616,3342.0,672.0,772.0,900.105375893452
617,3343.0,713.0,699.0,391.113116858667
618,3344.0,767.0,770.0,257.356660819239
619,3345.0,771.0,217.0,574.590179504262
620,3346.0,776.0,784.0,731.199385380687
621,3347.0,722.0,756.0,578.003701475861
622,3348.0,792.0,770.0,916.370443092105
623,3349.0,775.0,735.0,360.798159718922
624,3351.0,710.0,765.0,348.518116627131
625,3352.0,737.0,698.0,339.124911723793
626,3353.0,764.0,717.0,236.685876150884
627,3354.0,726.0,775.0,334.496816095001
628,3355.0,739.0,722.0,263.100612418424
629,3356.0,750.0,748.0,202.221276062381
630,3357.0,677.0,763.0,252.899335526449
631,3358.0,235.0,680.0,186.401444010826
