Id,latitude,longitude,# Result
322,48.248202,110.569333,0.47090238
323,48.218884,109.253427,0.47316468
301,51.496205,111.739258,0.10333346
300,51.871478,110.574528,0.10123772
324,49.608566,111.513793,0.4439372
368,50.138097,110.541279,0.37956876
367,50.513821,110.940779,0.37796628
369,50.889544,111.340278,0.37717018
325,55.859201,113.561161,0.10182937
365,54.282334,114.188723,0.091506645
362,54.196184,112.273309,0.08118976
360001,54.240837,109.809297,0.060647197
360,54.356306,109.044066,0.05879327
359,54.471774,108.37858,0.05825334
361,54.177691,110.816617,0.080511816
366,52.84845,111.678995,0.10376491
364,53.142984,110.674792,0.10121953
363,53.373921,109.310053,0.09992006
326,55.343201,112.405783,0.11384626
327,55.85875,112.437992,0.114852965
328,55.887617,111.606264,0.11277912
329,55.916484,110.674792,0.10797249
330,56.956603,113.270239,0.12218325
334,58.11219,112.737746,0.14685304
336,59.299801,113.660387,0.23863946
331,53.9666,115.410599,0.33352783
332,54.110033,116.004913,0.33022627
333,56.6332,114.684331,0.2590706
337,61.908668,112.669691,0.222478
338,62.086832,114.415228,0.19606186
340,62.233423,116.776377,0.17703953
341,62.321378,118.108908,0.15488099
250,62.555472,119.947436,0.11513422
251,61.851385,119.934967,0.11794959
253,59.873084,119.637811,0.112015076
252,60.962818,119.803013,0.11248198
342,61.622252,118.184755,0.15760247
343,60.790518,118.184755,0.15559141
344,59.905109,117.906301,0.14427914
339,60.532518,114.750308,0.19381058
250003,63.832391,119.8586,0.09382131
250002,64.987978,119.825352,0.08310162
412,67.049272,118.63101,0.049619388
411,66.436296,117.029376,0.05747831
410,65.616289,114.904082,0.101325
409,64.942873,113.52116,0.1077933
408,64.005594,111.429633,0.15187797
407001,62.98036,107.921416,0.19767608
407,61.105801,105.762353,0.19864395
345,61.765234,111.216636,0.19123384
346,60.819385,110.589593,0.20005627
347,59.672368,110.093986,0.20828356
348,58.52535,109.499672,0.20564403
349,57.436067,109.301221,0.20518637
350,61.449951,108.442999,0.2003187
350001,59.143287,107.583738,0.27306315
351,59.357084,106.725516,0.27237704
356,56.524498,106.058471,0.28532583
352,56.641319,107.070467,0.3164676
335,57.678732,111.473271,0.14765713
406,61.515804,102.52376,0.25525033
405,60.666479,100.027539,0.27369124
404,59.390462,98.6202,0.3046524
353,55.645403,107.070467,0.3196584
354,55.08926,106.935396,0.3174904
355,54.47403,106.767076,0.3116156
357,55.674722,105.552473,0.28278056
358,55.733358,104.540478,0.28190205
370,50.427219,109.7428,0.35842866
371,51.047412,109.111602,0.33926365
372,51.252188,107.660625,0.27623865
373,51.999125,108.251302,0.2759381
374,51.926055,108.723532,0.27532503
378,50.336107,106.974358,0.28786746
379,49.797104,108.339617,0.30483156
380,48.989276,107.718809,0.30736557
381,48.019521,107.471005,0.3107696
382,47.588318,108.215456,0.3109643
376,51.662191,105.687545,0.27214265
377,50.551709,105.423117,0.28631184
383,51.144387,100.64471,0.25684708
384,52.336058,100.930958,0.25818303
396001,55.916484,98.502792,0.35861054
397,55.228183,99.757916,0.35163462
398,54.6549,100.78134,0.35135078
400,57.783375,97.220653,0.3390431
401,58.175788,95.908903,0.34120163
402,57.547477,95.139517,0.33186904
403,56.801442,95.682399,0.32783931
10,45.393965,99.493488,0.99639094
9,49.114216,90.979321,0.9464009
8,51.099733,87.902813,0.94875276
2,53.624705,84.300046,0.9787506
1,54.151981,82.478143,0.976719
3,54.561984,86.020647,0.9775152
385,53.013984,95.791495,0.24766007
17,49.9243,98.238883,0.8883216
16,50.755583,97.248187,0.88997227
15,49.875587,96.612833,0.8945359
13,51.07673,94.723913,0.76324606
12,52.189467,93.172152,0.8042868
14,52.687425,91.822478,0.86591375
6,52.687425,90.2037,0.8963439
5,51.545369,88.348029,0.9255371
601,52.635555,98.226415,0.2545616
387,53.858799,94.217915,0.30535346
388,54.47403,93.205919,0.33376402
389,55.264718,92.025085,0.38226467
390,55.381991,90.945553,0.41806722
391,55.821313,90.540859,0.42173347
392,56.31927,89.933558,0.4260176
393,56.817228,89.326257,0.4169409
394,57.549281,88.17919,0.4002182
395,57.842462,86.998874,0.39754725
396,56.407225,87.673192,0.3961654
4,52.59045,85.888173,0.9590125
7,50.583733,87.30798,0.94384927
228,46.540982,126.407479,0.07351801
229,47.745283,120.166147,0.15101008
256001,58.631798,120.956834,0.22830725
399,57.148298,98.005106,0.33193246
24,42.651588,112.378768,0.8830901
24001,42.743151,113.257251,0.84645003
25,43.292078,114.206387,0.8488086
45001,31.676668,117.569662,0.7598632
71001,19.558789,128.86214,0.75042486
127001,34.814163,125.482761,0.23260033
202001,50.080363,122.653537,0.03571279
301001,52.475883,112.636962,0.102138124
304,48.840429,113.460378,0.1603102
422,67.987002,128.817982,0.020866433
38,51.969806,122.875885,0
43,71.451508,130.173371,0
44,67.356887,121.734013,0
88,62.486461,90.707101,0
