Id,latitude,longitude,# Result
118,39.980928,129.252288,1.239511
119,40.698998,128.954612,1.2730937
105,37.366198,121.619202,0.58951557
102,37.193897,120.694484,0.76031935
103,37.904299,120.830074,0.7432201
104,38.118998,121.459714,0.7305334
100,37.017086,119.744829,1.0380833
101,38.470365,119.525598,1.0325406
96,37.050464,118.613866,1.4117615
97,35.703181,118.713092,1.4394587
98,35.052317,119.070511,1.4269001
99,34.368527,119.463776,1.4079442
93,37.022047,117.590442,1.4746813
94,38.294456,117.074573,1.4640545
95,39.349008,117.546803,1.4334568
92,36.792464,116.797677,1.5281239
160,35.461869,116.630916,1.8247898
159001,34.104212,117.163409,1.8548845
159,32.925171,117.67616,1.8682369
156,32.00458,118.250732,1.860031
157,32.636048,119.702749,1.8415803
158,33.001849,120.489799,1.8223258
155,31.097972,118.690753,1.8237467
154,31.220206,119.758855,1.8065821
153,28.999242,119.927694,1.602499
55,26.900962,120.694484,2.642681
59,23.546512,122.411447,2.8262882
60,23.632211,120.892415,2.756275
61,24.94747,119.027912,2.72508
62,23.603795,119.010249,2.7246318
147,25.459861,125.999668,1.2168005
150,23.001645,127.232973,1.3217688
148,24.406662,126.440208,1.3799707
149,23.946592,128.248605,1.3583282
63,20.524485,124.176206,2.777404
64,20.517719,122.035845,2.7429974
65,20.688215,120.827477,2.7323706
66,21.372005,119.393643,2.6950564
67,20.078397,125.774722,2.6304998
68,19.492485,126.505666,2.5652847
69,18.491607,126.843344,2.5618248
70,19.663432,127.433502,2.4507444
71,20.029233,128.839282,2.3088675
72,19.314772,130.127135,2.3032415
56,26.326326,119.309484,2.6108747
57,26.277613,118.184755,2.5368087
58,26.326326,116.975867,2.5147185
53,27.986186,117.706811,2.5321422
54,28.034899,115.879712,2.4922903
52,28.863476,119.160386,2.5476954
46001,30.855308,118.035657,2.3244522
50,29.816993,117.341599,2.306677
51,29.450741,115.401767,2.258616
47,31.281098,116.638709,2.2788432
48,31.232384,115.823605,2.2124927
49,31.03708,114.248986,2.1745813
42,33.659478,115.418911,2.0124714
45,33.343293,114.028716,1.9929576
46,33.014027,113.012045,1.9687777
41,34.057754,116.281809,1.9909296
35,36.478985,115.157081,1.8305125
36,36.052743,114.094693,1.8864121
39,35.528174,113.925854,1.8731776
40,34.917905,113.785068,1.8686764
37,35.906604,112.506047,1.8816862
91,36.677897,116.104138,1.6113837
90,40.606082,114.71706,1.2308043
89,41.122082,116.566498,1.1669677
31,38.398198,114.287949,1.6655893
32,37.967897,112.934119,1.6892471
34,38.312047,111.216636,1.6670083
33,37.377023,111.519507,1.6743218
28001,40.376498,113.59441,1.4161099
28,39.573631,113.825589,1.5151358
29,39.401781,112.47176,1.5278339
30,39.888914,111.051433,1.5220672
27,41.457662,112.89152,2.0243647
26,42.043574,111.451971,2.513113
23,42.531609,111.451971,2.5634444
22,42.342169,107.488149,2.7701015
87,42.106721,117.562388,1.0399116
86,42.771116,118.660622,0.9800597
83,43.580298,118.860112,0.9403453
77,44.158091,119.725607,0.8243792
81,43.204574,120.324596,0.92868423
78,42.540179,120.657079,0.91408134
79,41.471193,120.790073,0.85544586
80,40.662012,120.457589,0.8415649
82,45.795399,124.426088,0.24440876
84,43.547371,117.569142,0.9240194
85,43.390857,116.332201,0.9194899
121,43.440924,127.128552,1
122,44.31235,126.977896,0.7417234
123,45.140476,126.37579,0.463938
120,42.297515,127.629355,1.1301281
75,47.085849,120.264853,0.6549751
76,44.218532,120.727212,0.81452805
73,46.626682,119.175451,0.6380697
74,46.110682,118.019553,0.6344964
227,48.800286,121.207235,0.3948122
215001,48.887339,122.110135,0.25166535
215,48.98251,124.15075,0.5855357
219,47.487734,122.746528,1.648581
220,47.493147,122.160527,1.6515349
221,46.752524,122.160527,1.8123367
222,45.837346,121.608293,1.8040283
223,45.140476,121.608293,1.7852223
223001,46.055203,122.813025,1.8526977
224,45.445385,122.963681,1.8638538
225,44.797228,122.931472,1.8378671
226,43.882049,122.379238,1.8315982
214,48.98251,124.816755,0.5746029
216,48.346982,124.816755,0.545597
217,47.740321,124.816755,0.5440222
218,48.116045,125.548738,0.54078645
201,50.080363,124.683243,0.405711
203,49.56752,124.861952,0.42964646
204,49.405143,125.979927,0.48149952
205,49.405143,126.666193,0.5582551
211,48.809307,126.801264,0.4631444
212,48.008695,126.835032,0.45557705
206,49.390258,127.620004,0.6632862
207,49.415968,128.543164,0.6994785
208,49.812891,129.874655,0.7405209
209,49.046559,129.980634,0.7130857
210,48.310898,129.980634,0.70470184
213,50.854814,130.686641,0.7472671
200001,50.629289,124.683243,0.38608143
199,51.264817,124.683243,0.38699996
196,51.253541,125.391328,0.40238705
197,51.253541,126.203314,0.41285282
198,50.885485,126.979974,0.41023663
233,52.080764,128.109897,0.7279395
232,52.080764,129.203974,0.73092145
231,52.69374,129.239301,0.74367315
230,52.69374,129.945308,0.7450984
234,52.733883,130.700149,0.7545966
194,53.245824,125.426654,0.37394238
195,52.824995,125.847973,0.3684844
192,53.28732,124.683243,0.36901203
193,53.28732,123.918012,0.36611423
234001,54.253467,130.700149,0.7303972
235,55.4289,130.700149,0.78810334
236,54.618365,129.489702,0.59818095
237,54.61611,128.909415,0.59454525
238,54.240837,128.909415,0.58775455
240,53.507883,128.917208,0.5865167
239,54.282334,126.935816,0.5205791
190001,55.237655,124.685321,0.31695107
187,56.407676,126.214224,0.27738738
188,54.934099,126.214224,0.31110156
189,54.934099,126.946206,0.3732882
186,56.407676,126.979454,0.27371654
185,56.407676,127.877678,0.27152213
235001,56.320624,130.706383,0.79577357
241,57.043204,130.340132,0.7898909
242,57.043204,129.175402,0.7851089
243,57.967403,130.340132,0.7468673
244,58.955651,130.304286,0.70628846
245,59.989906,130.340132,0.60208935
183,61.030476,125.426654,0.21132033
184,60.203252,125.07391,0.20892872
182,61.087759,126.214224,0.22127064
249,62.052101,126.803862,0.20247295
248,62.041276,128.709925,0.23254594
247,62.052101,130.304286,0.3744903
246,61.030025,130.340132,0.46789023
181,64.231118,126.110323,0.16265301
266,53.882254,122.653537,0.032821316
180004,57.371567,123.955936,0.15133509
190,56.407676,124.816755,0.29867205
191,56.407676,124.251014,0.29670274
180003,61.960087,124.023471,0.192282
180002,63.444038,124.855718,0.1892402
180001,64.202702,126.83659,0.16631043
180,64.439052,127.811182,0.13297784
287,49.65773,120.528762,0.009049229
286,50.079461,121.095541,0.011384402
285,50.009097,121.689336,0.027323866
284,50.218384,122.118447,0.041126456
200,51.264817,124.051005,0.38255462
274,52.475883,120.033673,0.9220873
275,52.520988,121.383347,0.91339296
276,52.811013,121.840512,0.90953904
265,53.87639,121.752196,1.0118104
268,53.87639,119.863276,1.0181968
269,54.00133,119.212856,1.0452958
271,54.225051,117.920327,1.0790381
270,54.930942,118.266318,1.0760275
318,44.542836,111.47431,1.4257265
317,44.894654,112.036934,1.4290457
316,45.92936,112.059273,1.420813
315,45.909965,112.959055,1.4060987
313,46.222091,113.813641,1.3391347
314,44.972686,113.790783,1.3343521
312,46.456636,114.668226,1.15665
310,46.749367,115.56749,0.98353004
311,46.551357,116.521301,0.9802947
309,47.514797,116.151413,0.8551706
297,48.174681,116.399736,0.7640209
298,48.936503,116.084916,0.7691378
299,49.502569,114.960188,0.7640173
296,48.018618,117.141589,0.653708
294,47.862556,117.996695,0.4587044
293,47.830982,118.977,0.4069074
291,48.80615,119.373383,0.4885364
295,48.389381,117.816426,0.6499946
288,49.866566,119.703788,0.68101436
289,49.893177,118.760886,0.660631
290,49.873782,118.176443,0.65033215
282,50.78445,120.298101,0.802894
277,51.701883,119.86899,0.87193394
278,52.509712,118.918296,0.77463096
279,52.529107,117.794088,0.7175318
280,52.236376,116.826769,0.6960858
281,51.689254,116.804431,0.69377834
272,55.314334,116.995609,1.0728488
273,53.565166,117.590442,1.0705984
264,56.003085,120.391093,0.92016304
257001,56.523145,120.557334,0.851549
258001,57.349917,120.79319,0.79782504
259001,56.754082,122.187541,0.7888219
260001,55.085201,120.166147,0.9510938
261,57.124393,118.764523,0.8798862
262,56.046837,118.020072,0.8820803
263,56.693641,117.026779,0.8686476
255,62.654252,122.34547,0.56308204
258,60.790518,122.444696,0.53847754
259,59.242518,122.411447,0.53016937
260,57.923651,122.34547,0.5278907
256,63.084101,122.741853,0.5581553
257,63.628968,123.336166,0.55219084
254,62.683119,121.156843,0.47896004
250004,64.467919,122.520544,0.07950003
421,65.206286,125.176253,0.1536661
420,66.524251,125.37834,0.11568375
419,67.344258,125.513411,0.0842472
418,68.516082,125.749786,-0.003353171
416,69.424044,125.918106,-0.035803255
417,70.245855,126.946206,-0.046886045
415,68.838131,123.793331,0.021957228
414,67.819663,123.5315,0.04445294
413,66.573415,122.966279,0.05342098
250001,68.310855,122.274818,0.072095364
21,43.227127,106.024703,2.8003068
319,47.271682,111.883161,1.438966
320,47.711454,112.371495,1.4328793
20,44.281679,107.036699,2.7758284
19,44.906832,103.25834,2.8056276
18,46.598266,101.045768,2.8049037
302,48.433583,114.933694,0.567574
303,48.751573,114.168463,0.51569283
305,49.024006,112.880091,0.45671815
306,49.90716,113.669219,0.4422279
307,50.138097,113.169974,0.44093376
321,48.029444,112.737746,1.4240459
11,46.167965,100.220275,2.7974648
322,48.248202,110.569333,1.4349259
323,48.218884,109.253427,1.441881
301,51.496205,111.739258,0.31767657
300,51.871478,110.574528,0.3112337
324,49.608566,111.513793,1.349569
368,50.138097,110.541279,1.1510192
367,50.513821,110.940779,1.1460929
369,50.889544,111.340278,1.1436448
325,55.859201,113.561161,0.3130526
365,54.282334,114.188723,0.2813176
362,54.196184,112.273309,0.24960053
360001,54.240837,109.809297,0.18644682
360,54.356306,109.044066,0.18074732
359,54.471774,108.37858,0.17908742
361,54.177691,110.816617,0.24751633
366,52.84845,111.678995,0.319003
364,53.142984,110.674792,0.31117776
363,53.373921,109.310053,0.30718282
326,55.343201,112.405783,0.34999594
327,55.85875,112.437992,0.35309082
328,55.887617,111.606264,0.34671524
329,55.916484,110.674792,0.3319383
330,56.956603,113.270239,0.37562624
334,58.11219,112.737746,0.45146823
336,59.299801,113.660387,0.73019385
331,53.9666,115.410599,1.0181082
332,54.110033,116.004913,1.0079584
333,56.6332,114.684331,0.79192865
337,61.908668,112.669691,0.68113005
338,62.086832,114.415228,0.6006548
340,62.233423,116.776377,0.54256606
341,62.321378,118.108908,0.47484827
250,62.555472,119.947436,0.35322398
251,61.851385,119.934967,0.36187977
253,59.873084,119.637811,0.34363547
252,60.962818,119.803013,0.34507066
342,61.622252,118.184755,0.48321483
343,60.790518,118.184755,0.47703275
344,59.905109,117.906301,0.4422556
339,60.532518,114.750308,0.59373355
250003,63.832391,119.8586,0.28784359
250002,64.987978,119.825352,0.25495744
412,67.049272,118.63101,0.15254417
411,66.436296,117.029376,0.17670475
410,65.616289,114.904082,0.311502
409,64.942873,113.52116,0.33138743
408,64.005594,111.429633,0.4669163
407001,62.98036,107.921416,0.60771275
407,61.105801,105.762353,0.61068827
345,61.765234,111.216636,0.5879075
346,60.819385,110.589593,0.6150301
347,59.672368,110.093986,0.64032316
348,58.52535,109.499672,0.6322085
349,57.436067,109.301221,0.63080156
350,61.449951,108.442999,0.6158369
350001,59.143287,107.583738,0.8394742
351,59.357084,106.725516,0.83736485
356,56.524498,106.058471,0.8771731
352,56.641319,107.070467,0.9729119
335,57.678732,111.473271,0.45394018
406,61.515804,102.52376,0.7847125
405,60.666479,100.027539,0.8414051
404,59.390462,98.6202,0.9365885
353,55.645403,107.070467,0.9827212
354,55.08926,106.935396,0.9760562
355,54.47403,106.767076,0.9579954
357,55.674722,105.552473,0.8693483
358,55.733358,104.540478,0.8666475
370,50.427219,109.7428,1.0849634
371,51.047412,109.111602,1.0245392
372,51.252188,107.660625,0.8273164
373,51.999125,108.251302,0.82639235
374,51.926055,108.723532,0.8245072
378,50.336107,106.974358,0.8630662
379,49.797104,108.339617,0.9152188
380,48.989276,107.718809,0.923009
381,48.019521,107.471005,0.93347394
382,47.588318,108.215456,0.9340725
376,51.662191,105.687545,0.81459886
377,50.551709,105.423117,0.85828376
383,51.144387,100.64471,0.7671582
384,52.336058,100.930958,0.7712653
396001,55.916484,98.502792,1.1024714
397,55.228183,99.757916,1.0810254
398,54.6549,100.78134,1.0801528
400,57.783375,97.220653,1.0423155
401,58.175788,95.908903,1.0489514
402,57.547477,95.139517,1.0202603
403,56.801442,95.682399,1.0078717
10,45.393965,99.493488,2.7938082
9,49.114216,90.979321,2.789262
8,51.099733,87.902813,2.7964926
2,53.624705,84.300046,2.8887138
1,54.151981,82.478143,2.882469
3,54.561984,86.020647,2.884916
385,53.013984,95.791495,0.7385317
17,49.9243,98.238883,2.5456233
16,50.755583,97.248187,2.550698
15,49.875587,96.612833,2.5647278
13,51.07673,94.723913,2.2261913
12,52.189467,93.172152,2.3523629
14,52.687425,91.822478,2.5418215
6,52.687425,90.2037,2.6353722
5,51.545369,88.348029,2.7251208
601,52.635555,98.226415,0.76002425
387,53.858799,94.217915,0.91589814
388,54.47403,93.205919,1.0032399
389,55.264718,92.025085,1.1523447
390,55.381991,90.945553,1.2624121
391,55.821313,90.540859,1.2736831
392,56.31927,89.933558,1.2868538
393,56.817228,89.326257,1.2589494
394,57.549281,88.17919,1.2075393
395,57.842462,86.998874,1.199328
396,56.407225,87.673192,1.1950796
4,52.59045,85.888173,2.828034
7,50.583733,87.30798,2.7814176
228,46.540982,126.407479,0.24232668
229,47.745283,120.166147,0.4613479
256001,58.631798,120.956834,0.7007034
399,57.148298,98.005106,1.0204552
24,42.651588,112.378768,2.5427208
24001,42.743151,113.257251,2.430079
25,43.292078,114.206387,2.4373293
45001,31.676668,117.569662,2.3145664
71001,19.558789,128.86214,2.3066459
127001,34.814163,125.482761,0.7325819
202001,50.080363,122.653537,0.11038318
301001,52.475883,112.636962,0.3140018
304,48.840429,113.460378,0.48812476
422,67.987002,128.817982,0.06414938
38,51.969806,122.875885,0
43,71.451508,130.173371,0
44,67.356887,121.734013,0
88,62.486461,90.707101,0
