Id,latitude,longitude,# Result
55,26.900962,120.694484,3.2398438
59,23.546512,122.411447,3.4614997
60,23.632211,120.892415,3.3754427
61,24.94747,119.027912,3.3370993
62,23.603795,119.010249,3.3365486
147,25.459861,125.999668,1.4713577
150,23.001645,127.232973,1.6019956
148,24.406662,126.440208,1.6729413
149,23.946592,128.248605,1.6463393
63,20.524485,124.176206,3.4006293
64,20.517719,122.035845,3.3583386
65,20.688215,120.827477,3.3452764
66,21.372005,119.393643,3.2994115
67,20.078397,125.774722,3.2185814
68,19.492485,126.505666,3.137732
69,18.491607,126.843344,3.133479
70,19.663432,127.433502,2.9959998
71,20.029233,128.839282,2.8206654
72,19.314772,130.127135,2.8137503
56,26.326326,119.309484,3.2007494
57,26.277613,118.184755,3.1097107
58,26.326326,116.975867,3.0825586
53,27.986186,117.706811,3.104568
54,28.034899,115.879712,3.055584
52,28.863476,119.160386,3.1236854
46001,30.855308,118.035657,2.8503163
50,29.816993,117.341599,2.8284683
51,29.450741,115.401767,2.769394
47,31.281098,116.638709,2.7942555
48,31.232384,115.823605,2.712701
49,31.03708,114.248986,2.666102
42,33.659478,115.418911,2.4677756
45,33.343293,114.028716,2.4437897
46,33.014027,113.012045,2.414069
41,34.057754,116.281809,2.4412973
35,36.478985,115.157081,2.2445085
36,36.052743,114.094693,2.3132179
39,35.528174,113.925854,2.2969508
40,34.917905,113.785068,2.291418
37,35.906604,112.506047,2.3074088
91,36.677897,116.104138,1.9650263
90,40.606082,114.71706,1.5083387
89,41.122082,116.566498,1.4302484
31,38.398198,114.287949,2.0421202
32,37.967897,112.934119,2.0712
34,38.312047,111.216636,2.043864
33,37.377023,111.519507,2.052853
28001,40.376498,113.59441,1.7359576
28,39.573631,113.825589,1.8574508
29,39.401781,112.47176,1.8730594
30,39.888914,111.051433,1.8659704
27,41.457662,112.89152,2.4851394
26,42.043574,111.451971,3.0872717
23,42.531609,111.451971,3.1492984
22,42.342169,107.488149,3.4047377
87,42.106721,117.562388,1.2747995
86,42.771116,118.660622,1.201562
83,43.580298,118.860112,1.1529593
77,44.158091,119.725607,1.0109892
81,43.204574,120.324596,1.1391959
78,42.540179,120.657079,1.1212462
79,41.471193,120.790073,1.0491749
80,40.662012,120.457589,1.0321128
82,45.795399,124.426088,0.2774278
84,43.547371,117.569142,1.1328923
85,43.390857,116.332201,1.1273248
121,43.440924,127.128552,1.0560035
122,44.31235,126.977896,0.8075946
123,45.140476,126.37579,0.51430404
120,42.297515,127.629355,1.236304
75,47.085849,120.264853,0.80348194
76,44.218532,120.727212,0.99888057
73,46.626682,119.175451,0.78270185
74,46.110682,118.019553,0.77830994
227,48.800286,121.207235,0.48413047
215001,48.887339,122.110135,0.30798507
215,48.98251,124.15075,0.7197136
219,47.487734,122.746528,2.0250099
220,47.493147,122.160527,2.0286405
221,46.752524,122.160527,2.2262907
222,45.837346,121.608293,2.2160792
223,45.140476,121.608293,2.192963
223001,46.055203,122.813025,2.2759008
224,45.445385,122.963681,2.2896135
225,44.797228,122.931472,2.2576718
226,43.882049,122.379238,2.2499664
214,48.98251,124.816755,0.70627505
216,48.346982,124.816755,0.6706229
217,47.740321,124.816755,0.6686866
218,48.116045,125.548738,0.66470915
201,50.080363,124.683243,0.49868137
203,49.56752,124.861952,0.52810174
204,49.405143,125.979927,0.59183663
205,49.405143,126.666193,0.68618095
211,48.809307,126.801264,0.56927586
212,48.008695,126.835032,0.55997366
206,49.390258,127.620004,0.81528044
207,49.415968,128.543164,0.85976624
208,49.812891,129.874655,0.9102139
209,49.046559,129.980634,0.8764918
210,48.310898,129.980634,0.86618716
213,50.854814,130.686641,0.9185065
200001,50.629289,124.683243,0.4745536
199,51.264817,124.683243,0.47568202
196,51.253541,125.391328,0.49459574
197,51.253541,126.203314,0.50745976
198,50.885485,126.979974,0.5042441
233,52.080764,128.109897,0.8947499
232,52.080764,129.203974,0.8984151
231,52.69374,129.239301,0.91408896
230,52.69374,129.945308,0.9158408
234,52.733883,130.700149,0.92751604
194,53.245824,125.426654,0.45963284
195,52.824995,125.847973,0.45292416
192,53.28732,124.683243,0.4535727
193,53.28732,123.918012,0.45001084
234001,54.253467,130.700149,0.8977708
235,55.4289,130.700149,0.968701
236,54.618365,129.489702,0.7352566
237,54.61611,128.909415,0.73078775
238,54.240837,128.909415,0.722441
240,53.507883,128.917208,0.7209194
239,54.282334,126.935816,0.639872
190001,55.237655,124.685321,0.3895817
187,56.407676,126.214224,0.34095183
188,54.934099,126.214224,0.38239178
189,54.934099,126.946206,0.45882878
186,56.407676,126.979454,0.33643985
185,56.407676,127.877678,0.33374256
235001,56.320624,130.706383,0.97812843
241,57.043204,130.340132,0.97089833
242,57.043204,129.175402,0.96502054
243,57.967403,130.340132,0.91801566
244,58.955651,130.304286,0.86813813
245,59.989906,130.340132,0.7400606
183,61.030476,125.426654,0.25974527
184,60.203252,125.07391,0.25680563
182,61.087759,126.214224,0.27197573
249,62.052101,126.803862,0.24887048
248,62.041276,128.709925,0.28583482
247,62.052101,130.304286,0.46030632
246,61.030025,130.340132,0.5751099
181,64.231118,126.110323,0.19992563
266,53.882254,122.653537,0.04034171
180004,57.371567,123.955936,0.1860104
190,56.407676,124.816755,0.367114
191,56.407676,124.251014,0.3646934
180003,61.960087,124.023471,0.23633863
180002,63.444038,124.855718,0.23259988
180001,64.202702,126.83659,0.20442116
180,64.439052,127.811182,0.16345027
287,49.65773,120.528762,0.009596568
286,50.079461,121.095541,0.012466856
285,50.009097,121.689336,0.032058913
284,50.218384,122.118447,0.049024425
200,51.264817,124.051005,0.4702186
274,52.475883,120.033673,1.1395463
275,52.520988,121.383347,1.1288602
276,52.811013,121.840512,1.1241226
265,53.87639,121.752196,1.2514218
268,53.87639,119.863276,1.259271
269,54.00133,119.212856,1.2925806
271,54.225051,117.920327,1.3340545
270,54.930942,118.266318,1.3303546
318,44.542836,111.47431,1.7643245
317,44.894654,112.036934,1.7684045
316,45.92936,112.059273,1.7582853
315,45.909965,112.959055,1.7401989
313,46.222091,113.813641,1.656448
314,44.972686,113.790783,1.6505698
312,46.456636,114.668226,1.4292384
310,46.749367,115.56749,1.213921
311,46.551357,116.521301,1.2099442
309,47.514797,116.151413,1.0545938
297,48.174681,116.399736,0.94153047
298,48.936503,116.084916,0.9478199
299,49.502569,114.960188,0.94152594
296,48.018618,117.141589,0.8050749
294,47.862556,117.996695,0.5638696
293,47.830982,118.977,0.49967194
291,48.80615,119.373383,0.60086
295,48.389381,117.816426,0.8005106
288,49.866566,119.703788,0.83936065
289,49.893177,118.760886,0.81430703
290,49.873782,118.176443,0.8016482
282,50.78445,120.298101,0.99079996
277,51.701883,119.86899,1.0766084
278,52.509712,118.918296,0.9570082
279,52.529107,117.794088,0.8868244
280,52.236376,116.826769,0.86046404
281,51.689254,116.804431,0.8576279
272,55.314334,116.995609,1.3264468
273,53.565166,117.590442,1.3236806
264,56.003085,120.391093,1.1410964
257001,56.523145,120.557334,1.0575998
258001,57.349917,120.79319,0.9922679
259001,56.754082,122.187541,0.98120177
260001,55.085201,120.166147,1.1786964
261,57.124393,118.764523,1.0911707
262,56.046837,118.020072,1.0938681
263,56.693641,117.026779,1.0773561
255,62.654252,122.34547,0.7070438
258,60.790518,122.444696,0.676801
259,59.242518,122.411447,0.66658914
260,57.923651,122.34547,0.6637888
256,63.084101,122.741853,0.70098805
257,63.628968,123.336166,0.6936569
254,62.683119,121.156843,0.60364485
250004,64.467919,122.520544,0.09771754
421,65.206286,125.176253,0.18887445
420,66.524251,125.37834,0.14219004
419,67.344258,125.513411,0.10355043
418,68.516082,125.749786,-0.004121564
416,69.424044,125.918106,-0.044008344
417,70.245855,126.946206,-0.05762955
415,68.838131,123.793331,0.02698882
414,67.819663,123.5315,0.054639515
413,66.573415,122.966279,0.065662
250001,68.310855,122.274818,0.08861582
21,43.227127,106.024703,3.4421535
319,47.271682,111.883161,1.7824898
320,47.711454,112.371495,1.7750086
20,44.281679,107.036699,3.412066
19,44.906832,103.25834,3.4488096
18,46.598266,101.045768,3.4480588
302,48.433583,114.933694,0.700067
303,48.751573,114.168463,0.6362967
305,49.024006,112.880091,0.56380796
306,49.90716,113.669219,0.5459972
307,50.138097,113.169974,0.54440653
321,48.029444,112.737746,1.7641509
11,46.167965,100.220275,3.4389155
322,48.248202,110.569333,1.7801174
323,48.218884,109.253427,1.7886654
301,51.496205,111.739258,0.39047286
300,51.871478,110.574528,0.38255492
324,49.608566,111.513793,1.6794497
368,50.138097,110.541279,1.4339104
367,50.513821,110.940779,1.4278553
369,50.889544,111.340278,1.4248462
325,55.859201,113.561161,0.3847893
365,54.282334,114.188723,0.34578207
362,54.196184,112.273309,0.30679816
360001,54.240837,109.809297,0.22917189
360,54.356306,109.044066,0.22216631
359,54.471774,108.37858,0.22012605
361,54.177691,110.816617,0.30423522
366,52.84845,111.678995,0.39210322
364,53.142984,110.674792,0.38248482
363,53.373921,109.310053,0.37757504
326,55.343201,112.405783,0.43019897
327,55.85875,112.437992,0.43400308
328,55.887617,111.606264,0.42616585
329,55.916484,110.674792,0.40800396
330,56.956603,113.270239,0.46170303
334,58.11219,112.737746,0.55492455
336,59.299801,113.660387,1
331,53.9666,115.410599,1.3273203
332,54.110033,116.004913,1.3148445
333,56.6332,114.684331,1.068338
337,61.908668,112.669691,0.9197578
338,62.086832,114.415228,0.7973211
340,62.233423,116.776377,0.71348983
341,62.321378,118.108908,0.6174383
250,62.555472,119.947436,0.45002604
251,61.851385,119.934967,0.4606647
253,59.873084,119.637811,0.4382403
252,60.962818,119.803013,0.44000387
342,61.622252,118.184755,0.6277222
343,60.790518,118.184755,0.6201229
344,59.905109,117.906301,0.577377
339,60.532518,114.750308,0.788814
250003,63.832391,119.8586,0.36660182
250002,64.987978,119.825352,0.32468188
412,67.049272,118.63101,0.1875002
411,66.436296,117.029376,0.21719751
410,65.616289,114.904082,0.38288388
409,64.942873,113.52116,0.407327
408,64.005594,111.429633,0.5739121
407001,62.98036,107.921416,0.7469727
407,61.105801,105.762353,0.7506301
345,61.765234,111.216636,0.72262895
346,60.819385,110.589593,0.7559676
347,59.672368,110.093986,0.7870559
348,58.52535,109.499672,0.7770816
349,57.436067,109.301221,0.77535284
350,61.449951,108.442999,0.75695795
350001,59.143287,107.583738,1.0318433
351,59.357084,106.725516,1.0292499
356,56.524498,106.058471,1.078181
352,56.641319,107.070467,1.1958592
335,57.678732,111.473271,0.5579619
406,61.515804,102.52376,0.96453315
405,60.666479,100.027539,1.0342165
404,59.390462,98.6202,1.1512119
353,55.645403,107.070467,1.2079164
354,55.08926,106.935396,1.1997229
355,54.47403,106.767076,1.1775246
357,55.674722,105.552473,1.068563
358,55.733358,104.540478,1.0652435
370,50.427219,109.7428,1.3505954
371,51.047412,109.111602,1.2733388
372,51.252188,107.660625,1.0240687
373,51.999125,108.251302,1.0229329
374,51.926055,108.723532,1.0206158
378,50.336107,106.974358,1.0680107
379,49.797104,108.339617,1.1321143
380,48.989276,107.718809,1.1416894
381,48.019521,107.471005,1.1545533
382,47.588318,108.215456,1.1552882
376,51.662191,105.687545,1.0081935
377,50.551709,105.423117,1.062133
383,51.144387,100.64471,0.9490628
384,52.336058,100.930958,0.95411056
396001,55.916484,98.502792,1.3551073
397,55.228183,99.757916,1.3287462
398,54.6549,100.78134,1.327675
400,57.783375,97.220653,1.2811666
401,58.175788,95.908903,1.2893224
402,57.547477,95.139517,1.2540572
403,56.801442,95.682399,1.2388293
10,45.393965,99.493488,3.4344208
9,49.114216,90.979321,3.4317856
8,51.099733,87.902813,3.4406729
2,53.624705,84.300046,3.5540278
1,54.151981,82.478143,3.5463512
3,54.561984,86.020647,3.5493596
385,53.013984,95.791495,0.9131264
17,49.9243,98.238883,3.1310072
16,50.755583,97.248187,3.1372447
15,49.875587,96.612833,3.1544895
13,51.07673,94.723913,2.7396855
12,52.189467,93.172152,2.8947694
14,52.687425,91.822478,3.127643
6,52.687425,90.2037,3.2426314
5,51.545369,88.348029,3.3529463
601,52.635555,98.226415,0.9400817
387,53.858799,94.217915,1.1311371
388,54.47403,93.205919,1.2384936
389,55.264718,92.025085,1.4217664
390,55.381991,90.945553,1.557056
391,55.821313,90.540859,1.5709091
392,56.31927,89.933558,1.5870987
393,56.817228,89.326257,1.5527993
394,57.549281,88.17919,1.4896085
395,57.842462,86.998874,1.4795159
396,56.407225,87.673192,1.474294
4,52.59045,85.888173,3.4794424
7,50.583733,87.30798,3.4221432
228,46.540982,126.407479,0.27486885
229,47.745283,120.166147,0.56600493
256001,58.631798,120.956834,0.8739544
399,57.148298,98.005106,1.2542968
24,42.651588,112.378768,3.123826
24001,42.743151,113.257251,2.9853718
25,43.292078,114.206387,2.994284
45001,31.676668,117.569662,2.8382175
71001,19.558789,128.86214,2.817935
127001,34.814163,125.482761,0.87417096
202001,50.080363,122.653537,0.13415162
301001,52.475883,112.636962,0.38595662
304,48.840429,113.460378,0.60241127
422,67.987002,128.817982,0.07884948
38,51.969806,122.875885,0
43,71.451508,130.173371,0
44,67.356887,121.734013,0
88,62.486461,90.707101,0
