# Result,,Id
0.60638696,281,255
0.57988834,282,258
0.57094055,283,259
0.5684865,284,260
0.601081,285,256
0.59465736,286,257
0.5157889,287,254
0.08562009,288,250004
0.16549177,289,421
0.124586895,290,420
0.09073087,291,419
-0.003611314,292,418
-0.038560104,293,416
-0.050495006,294,417
0.023647599,295,415
0.047875132,296,414
0.05753303,297,413
0.07764517,298,250001
3.0155082,299,21
1.54956,300,319
1.5430053,301,320
2.9891458,302,20
3.0212464,303,19
3.0204759,304,18
0.61097324,305,302
0.55509794,306,303
0.49158335,307,305
0.47597733,308,306
0.47458357,309,307
1.5334911,310,321
3.0124643,311,11
1.5452372,312,322
1.5527273,313,323
0.34213227,314,301
0.33519456,315,300
1.4533521,316,324
1.2395229,317,368
1.2342168,318,367
1.2315809,319,369
0.3371523,320,325
0.3029742,321,365
0.2688165,322,362
0.20080037,323,360001
0.19466208,324,360
0.1928744,325,359
0.26657087,326,361
0.34356079,327,366
0.33513314,328,364
0.33083117,329,363
0.37694028,330,326
0.38027343,331,327
0.37340644,332,328
0.35749298,333,329
0.40454412,334,330
0.4862248,335,334
0.78636485,336,336
1.096422,337,331
1.0854907,338,332
0.8528459,339,333
0.7335277,340,337
0.6468613,341,338
0.5843028,342,340
0.51137435,343,341
0.38039014,344,250
0.38971227,345,251
0.37006345,346,253
0.37160915,347,252
0.5203851,348,342
0.5137266,349,343
0.47627267,350,344
0.63940734,351,339
0.3099813,352,250003
0.2745661,353,250002
0.16428763,354,412
0.19030842,355,411
0.33548278,356,410
0.35689983,357,409
0.5028617,358,408
0.6544973,359,407001
0.6577019,360,407
0.6331674,361,345
0.66237867,362,346
0.68961823,363,347
0.6808788,364,348
0.679364,365,349
0.6632464,366,350
0.90410095,367,350001
0.9018286,368,351
0.944702,369,356
1.0478116,370,352
0.4888861,371,335
0.84512377,372,406
0.9061804,373,405
1.0086915,374,404
1.0583762,375,353
1.051197,376,354
1.0317467,377,355
0.9362747,378,357
0.9333662,379,358
1.1683899,380,370
1.1033256,381,371
0.8909452,382,372
0.88995004,383,373
0.88791984,384,374
0.9294472,385,378
0.9856148,386,379
0.99400467,387,380
1.005276,388,381
1.0059199,389,382
0.8772498,390,376
0.9242973,391,377
0.82616013,392,383
0.83058304,393,384
1.1873448,394,396001
1.1642472,395,397
1.1633086,396,398
1.1225579,397,400
1.129704,398,401
1.0988047,399,402
1.085462,400,403
3.0085258,401,10
3.0038142,402,9
3.011601,403,8
3.1109226,404,2
3.104196,405,1
3.1068323,406,3
0.79533243,407,385
2.7413373,408,17
2.7468028,409,16
2.7619128,410,15
2.3973958,411,13
2.5332804,412,12
2.7373247,413,14
2.8380773,414,6
2.9347348,415,5
0.8184774,416,601
0.9863534,417,387
1.0804191,418,388
1.2410028,419,389
1.3595436,420,390
1.3716816,421,391
1.3858669,422,392
1.3558139,423,393
1.3004464,424,394
1.291603,425,395
1.2870275,426,396
3.0455709,427,4
2.9953651,428,7
0.25696564,429,228
0.49653345,430,229
0.754562,431,256001
1.0990146,432,399
2.7379847,433,24
2.616671,434,24001
2.62448,435,25
2.4918127,436,45001
2.4819643,437,71001
0.7855659,438,127001
0.118594855,439,202001
0.33817512,440,301001
0.5254069,441,304
0.0690879,442,422
0,443,38
0,444,43
0,445,44
0,446,88
