# Result,,Id
0.74984425,269,280
0.74735796,270,281
1.1558797,271,272
1.1534547,272,273
0.9913946,273,264
0.91747475,274,257001
0.85959643,275,258001
0.8498956,276,259001
1.0247167,277,260001
0.94798666,278,261
0.9503515,279,262
0.93587637,280,263
0.60670835,281,255
0.58019567,282,258
0.57124317,283,259
0.56878835,284,260
0.60139954,285,256
0.5949725,286,257
0.5160623,287,254
0.08566561,288,250004
0.1655836,289,421
0.124655545,290,420
0.09078094,291,419
-0.003613225,292,418
-0.03857996,293,416
-0.050522268,294,417
0.02366011,295,415
0.04790046,296,414
0.057564013,297,413
0.07768668,298,250001
3.0171046,299,21
1.5503819,300,319
1.5438238,301,320
2.990728,302,20
3.0228455,303,19
3.022074,304,18
0.6112982,305,302
0.55539316,306,303
0.49184495,307,305
0.4762307,308,306
0.4748364,309,307
1.5343046,310,321
3.0140584,311,11
1.5460551,312,322
1.5535495,313,323
0.34231383,314,301
0.33537126,315,300
1.4541204,316,324
1.2401781,317,368
1.2348692,318,367
1.2322319,319,369
0.33733124,320,325
0.30313504,321,365
0.26895818,322,362
0.2009066,323,360001
0.19476508,324,360
0.19297644,325,359
0.26671234,326,361
0.3437431,327,366
0.335311,328,364
0.3310062,329,363
0.3771397,330,326
0.3804746,331,327
0.37360457,332,328
0.35768157,333,329
0.4047577,334,330
0.4864816,335,334
0.7867809,336,336
1.0970016,337,331
1.0860645,338,332
0.8532971,339,333
0.7339158,340,337
0.6472041,341,338
0.5846119,342,340
0.51164544,343,341
0.38059196,344,250
0.38991848,345,251
0.37025967,346,253
0.37180576,347,252
0.520661,348,342
0.5139989,349,343
0.47652465,350,344
0.6397461,351,339
0.31014583,352,250003
0.2747119,353,250002
0.16437466,354,412
0.19040899,355,411
0.3356604,356,410
0.357088,357,409
0.50312775,358,408
0.65484357,359,407001
0.6580499,360,407
0.63350236,361,345
0.6627285,362,346
0.6899831,363,347
0.6812391,364,348
0.679723,365,349
0.6635978,366,350
0.9045792,367,350001
0.90230626,368,351
0.9452018,369,356
1.0483656,370,352
0.48914528,371,335
0.8455705,372,406
0.9066598,373,405
1.0092251,374,404
1.0589356,375,353
1.0517538,376,354
1.0322922,377,355
0.93677014,378,357
0.9338599,379,358
1.1690075,380,370
1.1039082,381,371
0.8914155,382,372
0.8904199,383,373
0.8883885,384,374
0.9299385,385,378
0.9861358,386,379
0.9945295,387,380
1.0058067,388,381
1.006451,389,382
0.87771344,390,376
0.9247852,391,377
0.82659614,392,383
0.8310218,393,384
1.1879729,394,396001
1.1648637,395,397
1.1639235,396,398
1.1231517,397,400
1.1303022,398,401
1.0993861,399,402
1.0860368,400,403
3.0101182,401,10
3.0054028,402,9
3.0131936,403,8
3.1125674,404,2
3.1058378,405,1
3.1084752,406,3
0.7957528,407,385
2.7427874,408,17
2.748256,409,16
2.7633736,410,15
2.3986633,411,13
2.5346198,412,12
2.7387722,413,14
2.839578,414,6
2.9362867,415,5
0.81890935,416,601
0.98687416,417,387
1.0809901,418,388
1.2416588,419,389
1.3602623,420,390
1.3724068,421,391
1.3865997,422,392
1.356531,423,393
1.3011336,424,394
1.2922856,425,395
1.2877076,426,396
3.0471811,427,4
2.9969494,428,7
0.25708148,429,228
0.49679682,430,229
0.7549623,431,256001
1.0995961,432,399
2.739435,433,24
2.6180577,434,24001
2.6258705,435,25
2.4931324,436,45001
2.4832566,437,71001
0.7859539,438,127001
0.1186576,439,202001
0.33835405,440,301001
0.5256866,441,304
0.06912445,442,422
0,443,38
0,444,43
0,445,44
0,446,88
