Id,Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
16,166,168,0.002233449,0.002205223,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895
17,165,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,170,171001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,171001,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,171,172,0.019351225,0.019351883,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903,0.019351903
21,171001,173,0.019351223,0.019351881,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519
22,173,179,0.019351223,0.019351881,0.0193519,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901,0.019351901
23,173,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,179,179001,-0.019351223,-0.019351883,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901
27,179,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,168,169,-0.019351223,-0.019351881,-0.0193519,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903
30,124,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,128,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,129,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,127001,131001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,131,132,-0.019351223,-0.019351881,-0.0193519,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901
40,131001,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,131,133,-0.019351222,-0.019351883,-0.0193519,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901,-0.019351901
42,133,134,-0.019351222,-0.019351883,-0.019351901,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903,-0.019351903
43,131001,135,0.002233449,0.002205223,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895,0.002204895
44,135,136,0.048617303,0.048618153,0.0486182,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821,0.04861821
46,136,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,136,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,136,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,141,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,143,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,144,145,0.019351222,0.019351885,0.019351903,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905,0.019351905
59,141,142,0.019351222,0.019351877,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519,0.0193519
61,141,140001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,140001,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,151,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,124,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,107,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,108,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,109,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,110,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,112,113,0.019351218,0.019351881,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896,0.019351896
74,113,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,115,116,0.019351218,0.019351881,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892,0.019351892
78,116,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,119,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,117,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,106,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,105,102,0.01935123,0.019351885,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907
49,102,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,100,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,100,96,0.04021366,0.040213615,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607,0.040213607
86,96,97,0.085460566,0.08546228,0.085462324,0.085462324,0.085462324,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233,0.08546233
87,97,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,98,99,0.01891271,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277,0.01891277
89,96,93,0.085899085,0.085901394,0.085901454,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147,0.08590147
91,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,94,95,0.019351222,0.019351885,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907,0.019351907
94,93,92,0.002233448,0.002205225,0.002204893,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891,0.002204891
95,92,91,-0.019351222,-0.019351885,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519,-0.0193519
96,91,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,160,159001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,159001,159,-0.000438511,-0.000439115,-0.000439152,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137,-0.000439137
