Id,Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
16,166,168,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625,0.0374625
17,165,170,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
18,170,171001,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
19,171001,171,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
20,171,172,0.014163346,0.014163328,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326,0.014163326
21,171001,173,0.011665845,0.011665828,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826,0.011665826
22,173,179,0.006670846,0.006670827,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825,0.006670825
23,173,174,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
26,179,179001,0.023299156,0.023299174,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176,0.023299176
27,179,177,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
28,168,169,0.013309156,0.013309173,0.013309175,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176,0.013309176
30,124,127,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
32,128,129,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995
33,129,130,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
34,127001,131001,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
35,131,132,0.010811656,0.010811674,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675,0.010811675
40,131001,131,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
41,131,133,0.005816655,0.005816673,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675,0.005816675
42,133,134,0.003319155,0.003319173,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175,0.003319175
43,131001,135,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675,0.0324675
44,135,136,0.036514543,-0.03651463,-0.036514636,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464,-0.03651464
46,136,137,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
47,136,138,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995
50,136,139,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
56,141,143,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995
57,143,144,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
58,144,145,0.043279156,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918,-0.04327918
59,141,142,0.050771657,-0.050771672,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676,-0.050771676
61,141,140001,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995
62,140001,151,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
63,151,152,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
65,124,107,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995
67,107,108,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975,0.0024975
68,108,109,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
69,109,110,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501,0.007492501
70,110,111,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995,0.004995
