,Id,Source,Target,Weight
222,2920.0,345.0,338.0,6.0
223,2922.0,323.0,349.0,6.0
224,2923.0,349.0,350.0,6.0
225,2924.0,350.0,351.0,6.0
226,2925.0,351.0,352.0,6.0
227,2926.0,352.0,353.0,6.0
228,2927.0,353.0,350.0,6.0
229,2928.0,351.0,354.0,6.0
230,2929.0,354.0,355.0,6.0
231,2930.0,355.0,343.0,6.0
232,2931.0,354.0,356.0,6.0
233,2932.0,356.0,355.0,6.0
234,2933.0,345.0,357.0,6.0
235,2934.0,357.0,344.0,6.0
236,2935.0,251.0,358.0,6.0
237,2936.0,358.0,359.0,6.0
238,2937.0,359.0,360.0,6.0
239,2938.0,360.0,250.0,6.0
240,2939.0,360.0,358.0,6.0
241,2940.0,253.0,361.0,6.0
242,2941.0,361.0,362.0,6.0
243,2942.0,362.0,363.0,6.0
244,2943.0,363.0,364.0,6.0
245,2944.0,364.0,365.0,6.0
246,2945.0,365.0,366.0,6.0
247,2946.0,366.0,367.0,6.0
248,2947.0,367.0,255.0,6.0
249,2948.0,367.0,361.0,6.0
250,2949.0,363.0,365.0,6.0
251,2950.0,255.0,368.0,6.0
252,2951.0,368.0,369.0,6.0
253,2952.0,369.0,370.0,6.0
254,2953.0,370.0,371.0,6.0
255,2954.0,371.0,372.0,6.0
256,2955.0,372.0,373.0,6.0
257,2956.0,373.0,374.0,6.0
258,2957.0,374.0,375.0,6.0
259,2958.0,375.0,258.0,6.0
260,2960.0,368.0,377.0,6.0
261,2961.0,377.0,369.0,6.0
262,2965.0,256.0,381.0,6.0
263,2966.0,381.0,382.0,6.0
264,2967.0,382.0,383.0,6.0
265,2968.0,257.0,384.0,12.0
266,2969.0,384.0,383.0,12.0
267,2970.0,383.0,385.0,12.0
268,2971.0,384.0,381.0,6.0
269,2973.0,261.0,388.0,12.0
270,2974.0,388.0,310.0,6.0
271,2976.0,255.0,389.0,12.0
272,2977.0,366.0,389.0,6.0
273,2978.0,347.0,346.0,6.0
274,2979.0,419.0,390.0,12.0
275,2980.0,390.0,409.0,12.0
276,2981.0,403.0,400.0,12.0
277,2982.0,411.0,415.0,12.0
278,2983.0,394.0,400.0,12.0
279,2984.0,404.0,391.0,6.0
280,2985.0,397.0,416.0,12.0
281,2986.0,405.0,397.0,12.0
282,2987.0,412.0,396.0,12.0
283,2988.0,417.0,411.0,12.0
284,2989.0,408.0,406.0,12.0
285,2990.0,415.0,413.0,12.0
286,2991.0,409.0,405.0,12.0
287,2992.0,416.0,407.0,12.0
288,2993.0,398.0,392.0,12.0
289,2994.0,413.0,408.0,12.0
290,2995.0,395.0,398.0,12.0
291,2996.0,392.0,410.0,12.0
292,2997.0,400.0,412.0,12.0
293,2998.0,404.0,395.0,12.0
294,2999.0,418.0,401.0,6.0
295,3000.0,407.0,403.0,12.0
296,3001.0,401.0,415.0,6.0
297,3002.0,396.0,417.0,12.0
298,3003.0,398.0,414.0,12.0
299,3004.0,399.0,404.0,12.0
300,3005.0,410.0,419.0,12.0
301,3006.0,387.0,393.0,12.0
302,3007.0,394.0,265.0,12.0
303,3008.0,409.0,402.0,12.0
304,3009.0,407.0,469.0,6.0
305,3010.0,487.0,494.0,6.0
306,3011.0,508.0,500.0,6.0
307,3013.0,450.0,515.0,6.0
308,3014.0,465.0,451.0,6.0
309,3015.0,417.0,435.0,6.0
310,3016.0,507.0,508.0,6.0
311,3017.0,477.0,433.0,6.0
312,3018.0,454.0,482.0,6.0
313,3019.0,424.0,498.0,6.0
314,3020.0,465.0,411.0,6.0
315,3021.0,460.0,426.0,6.0
316,3023.0,517.0,423.0,6.0
317,3024.0,444.0,492.0,6.0
318,3025.0,504.0,484.0,6.0
319,3026.0,476.0,503.0,6.0
320,3027.0,472.0,390.0,6.0
321,3028.0,514.0,429.0,6.0
322,3029.0,509.0,489.0,6.0
323,3030.0,442.0,501.0,6.0
324,3031.0,493.0,443.0,6.0
325,3032.0,495.0,468.0,6.0
326,3033.0,478.0,418.0,6.0
327,3034.0,467.0,486.0,6.0
328,3035.0,469.0,488.0,6.0
329,3036.0,478.0,493.0,6.0
330,3037.0,442.0,419.0,6.0
331,3038.0,455.0,509.0,6.0
332,3039.0,436.0,445.0,6.0
333,3040.0,456.0,436.0,6.0
334,3041.0,470.0,439.0,6.0
335,3042.0,437.0,479.0,6.0
336,3043.0,513.0,438.0,6.0
337,3044.0,439.0,467.0,6.0
338,3045.0,483.0,507.0,6.0
339,3046.0,481.0,497.0,6.0
340,3047.0,425.0,466.0,6.0
341,3048.0,511.0,474.0,6.0
342,3049.0,446.0,396.0,6.0
343,3050.0,428.0,481.0,6.0
344,3051.0,483.0,395.0,6.0
345,3052.0,497.0,422.0,6.0
346,3054.0,480.0,491.0,6.0
347,3055.0,443.0,401.0,6.0
348,3056.0,506.0,476.0,6.0
349,3057.0,491.0,487.0,6.0
350,3058.0,420.0,461.0,6.0
351,3059.0,435.0,511.0,6.0
352,3060.0,506.0,503.0,6.0
353,3061.0,431.0,421.0,6.0
354,3062.0,421.0,458.0,6.0
355,3063.0,449.0,446.0,6.0
356,3064.0,484.0,457.0,6.0
357,3065.0,433.0,402.0,6.0
358,3066.0,499.0,397.0,6.0
359,3067.0,420.0,430.0,6.0
360,3068.0,450.0,510.0,6.0
361,3069.0,474.0,435.0,6.0
362,3070.0,512.0,452.0,6.0
363,3071.0,496.0,495.0,6.0
364,3072.0,490.0,518.0,6.0
365,3073.0,422.0,468.0,6.0
366,3074.0,519.0,447.0,6.0
367,3075.0,438.0,512.0,6.0
368,3076.0,438.0,505.0,6.0
369,3077.0,510.0,425.0,6.0
370,3078.0,428.0,496.0,6.0
371,3079.0,454.0,451.0,6.0
372,3080.0,513.0,505.0,6.0
373,3081.0,486.0,439.0,6.0
374,3082.0,464.0,426.0,6.0
375,3083.0,462.0,403.0,6.0
376,3084.0,477.0,433.0,6.0
377,3085.0,447.0,412.0,6.0
378,3086.0,427.0,462.0,6.0
379,3087.0,455.0,489.0,6.0
380,3088.0,453.0,429.0,6.0
381,3089.0,516.0,444.0,6.0
382,3090.0,505.0,406.0,6.0
383,3091.0,502.0,494.0,6.0
384,3092.0,453.0,514.0,6.0
385,3093.0,410.0,425.0,6.0
386,3094.0,494.0,493.0,6.0
387,3095.0,431.0,458.0,6.0
388,3096.0,496.0,431.0,6.0
389,3097.0,508.0,483.0,6.0
390,3098.0,406.0,453.0,6.0
391,3099.0,456.0,517.0,6.0
392,3100.0,485.0,516.0,6.0
393,3101.0,478.0,443.0,6.0
394,3102.0,486.0,424.0,6.0
395,3103.0,462.0,441.0,6.0
396,3104.0,516.0,460.0,6.0
397,3105.0,445.0,423.0,6.0
398,3106.0,448.0,504.0,6.0
399,3107.0,421.0,399.0,6.0
400,3108.0,436.0,471.0,6.0
401,3109.0,407.0,441.0,6.0
402,3110.0,485.0,437.0,6.0
403,3111.0,515.0,472.0,6.0
404,3112.0,460.0,464.0,6.0
405,3113.0,514.0,455.0,6.0
406,3114.0,476.0,413.0,6.0
407,3115.0,447.0,446.0,6.0
408,3116.0,441.0,517.0,6.0
409,3117.0,498.0,470.0,6.0
410,3118.0,391.0,428.0,6.0
411,3119.0,449.0,519.0,6.0
412,3120.0,488.0,504.0,6.0
413,3121.0,461.0,430.0,6.0
414,3122.0,482.0,465.0,6.0
415,3123.0,484.0,461.0,6.0
416,3124.0,503.0,513.0,6.0
417,3125.0,452.0,505.0,6.0
418,3126.0,459.0,500.0,6.0
419,3127.0,501.0,459.0,6.0
420,3128.0,427.0,456.0,6.0
421,3129.0,405.0,477.0,6.0
422,3130.0,448.0,488.0,6.0
423,3131.0,500.0,442.0,6.0
424,3132.0,472.0,450.0,6.0
425,3133.0,408.0,509.0,6.0
426,3134.0,423.0,471.0,6.0
427,3135.0,475.0,449.0,6.0
428,3136.0,470.0,416.0,6.0
429,3137.0,518.0,437.0,6.0
430,3138.0,510.0,466.0,6.0
431,3139.0,454.0,465.0,6.0
432,3140.0,440.0,490.0,6.0
433,3141.0,440.0,485.0,6.0
434,3142.0,467.0,477.0,6.0
435,3143.0,475.0,519.0,6.0
436,3144.0,474.0,482.0,6.0
437,3145.0,479.0,492.0,6.0
438,3146.0,392.0,460.0,6.0
439,3147.0,387.0,473.0,12.0
440,3148.0,473.0,265.0,12.0
441,3156.0,521.0,501.0,6.0
442,3159.0,457.0,530.0,6.0
443,3161.0,502.0,487.0,6.0
444,3162.0,491.0,417.0,6.0
445,3163.0,414.0,440.0,6.0
446,3165.0,480.0,502.0,6.0
447,3166.0,537.0,535.0,12.0
448,3167.0,578.0,562.0,6.0
449,3168.0,570.0,565.0,6.0
450,3169.0,561.0,549.0,6.0
451,3170.0,558.0,545.0,6.0
452,3171.0,552.0,545.0,6.0
453,3173.0,562.0,567.0,6.0
454,3174.0,567.0,581.0,6.0
455,3175.0,588.0,577.0,6.0
456,3176.0,549.0,568.0,6.0
457,3177.0,542.0,594.0,6.0
458,3178.0,582.0,580.0,6.0
459,3179.0,581.0,543.0,6.0
460,3180.0,540.0,593.0,6.0
461,3181.0,575.0,542.0,6.0
462,3182.0,596.0,584.0,6.0
463,3183.0,587.0,563.0,6.0
464,3184.0,543.0,574.0,6.0
465,3185.0,595.0,559.0,6.0
466,3186.0,595.0,552.0,6.0
467,3187.0,589.0,565.0,6.0
468,3188.0,598.0,573.0,6.0
469,3189.0,548.0,567.0,6.0
470,3190.0,585.0,558.0,6.0
471,3191.0,592.0,539.0,6.0
472,3192.0,542.0,543.0,6.0
473,3193.0,577.0,574.0,6.0
474,3194.0,565.0,598.0,6.0
475,3195.0,546.0,573.0,6.0
476,3196.0,593.0,546.0,6.0
477,3197.0,539.0,589.0,6.0
478,3198.0,554.0,587.0,6.0
479,3199.0,555.0,541.0,6.0
480,3200.0,547.0,556.0,6.0
481,3201.0,580.0,546.0,6.0
482,3202.0,550.0,591.0,6.0
483,3203.0,550.0,548.0,6.0
484,3204.0,579.0,575.0,6.0
485,3205.0,560.0,594.0,6.0
486,3206.0,595.0,585.0,6.0
487,3207.0,585.0,560.0,6.0
488,3209.0,557.0,566.0,6.0
489,3211.0,566.0,555.0,6.0
490,3212.0,576.0,572.0,6.0
491,3214.0,551.0,579.0,6.0
492,3215.0,538.0,540.0,6.0
493,3216.0,547.0,544.0,6.0
494,3217.0,544.0,596.0,6.0
495,3218.0,568.0,592.0,6.0
496,3219.0,592.0,576.0,6.0
497,3220.0,583.0,582.0,6.0
498,3221.0,582.0,598.0,6.0
499,3222.0,564.0,591.0,6.0
500,3223.0,591.0,588.0,6.0
501,3224.0,588.0,581.0,6.0
502,3225.0,571.0,584.0,6.0
503,3226.0,584.0,544.0,6.0
504,3227.0,586.0,572.0,6.0
505,3228.0,540.0,563.0,6.0
506,3229.0,563.0,573.0,6.0
507,3230.0,574.0,561.0,6.0
508,3231.0,561.0,576.0,6.0
509,3232.0,552.0,554.0,6.0
510,3233.0,554.0,538.0,6.0
511,3234.0,583.0,571.0,6.0
512,3235.0,571.0,533.0,6.0
513,3236.0,570.0,556.0,6.0
514,3237.0,556.0,583.0,6.0
515,3239.0,564.0,586.0,6.0
516,3240.0,572.0,541.0,6.0
517,3241.0,541.0,570.0,6.0
518,3242.0,551.0,578.0,6.0
519,3243.0,579.0,562.0,6.0
520,3244.0,559.0,599.0,6.0
521,3245.0,535.0,599.0,12.0
522,3246.0,599.0,536.0,12.0
523,3247.0,586.0,557.0,6.0
524,3248.0,600.0,603.0,12.0
525,3249.0,601.0,600.0,12.0
526,3250.0,604.0,601.0,12.0
527,3251.0,605.0,604.0,12.0
528,3252.0,606.0,602.0,12.0
529,3253.0,602.0,607.0,12.0
530,3254.0,603.0,608.0,12.0
531,3255.0,608.0,247.0,12.0
532,3256.0,607.0,605.0,12.0
533,3257.0,208.0,227.0,12.0
534,3258.0,210.0,234.0,12.0
535,3259.0,223.0,385.0,12.0
536,3260.0,209.0,217.0,6.0
537,3261.0,671.0,667.0,12.0
538,3262.0,669.0,670.0,12.0
539,3263.0,667.0,666.0,12.0
540,3264.0,670.0,668.0,12.0
541,3265.0,232.0,665.0,12.0
542,3266.0,665.0,669.0,12.0
543,3267.0,668.0,671.0,12.0
544,3268.0,666.0,230.0,12.0
545,3269.0,673.0,674.0,6.0
546,3270.0,674.0,672.0,6.0
547,3271.0,227.0,675.0,6.0
548,3272.0,675.0,672.0,6.0
549,3273.0,677.0,211.0,6.0
550,3274.0,676.0,669.0,6.0
551,3275.0,676.0,677.0,6.0
552,3276.0,759.0,689.0,6.0
553,3277.0,682.0,794.0,6.0
554,3278.0,690.0,209.0,6.0
555,3279.0,749.0,732.0,6.0
556,3280.0,795.0,746.0,6.0
557,3281.0,678.0,741.0,6.0
558,3282.0,695.0,671.0,6.0
559,3283.0,231.0,754.0,6.0
560,3284.0,233.0,785.0,6.0
561,3285.0,668.0,766.0,6.0
562,3286.0,700.0,676.0,6.0
563,3287.0,765.0,208.0,6.0
564,3288.0,707.0,716.0,6.0
565,3289.0,694.0,737.0,6.0
566,3290.0,703.0,683.0,6.0
567,3291.0,725.0,686.0,6.0
568,3292.0,783.0,696.0,6.0
569,3293.0,734.0,791.0,6.0
570,3294.0,792.0,703.0,6.0
571,3295.0,691.0,684.0,6.0
572,3296.0,208.0,714.0,6.0
573,3297.0,735.0,671.0,6.0
574,3298.0,688.0,755.0,6.0
575,3299.0,724.0,729.0,6.0
576,3300.0,678.0,668.0,6.0
577,3301.0,698.0,779.0,6.0
578,3302.0,709.0,756.0,6.0
579,3303.0,685.0,788.0,6.0
580,3304.0,766.0,713.0,6.0
581,3305.0,746.0,793.0,6.0
582,3306.0,754.0,750.0,6.0
583,3307.0,787.0,723.0,6.0
584,3308.0,786.0,725.0,6.0
585,3309.0,754.0,712.0,6.0
586,3310.0,728.0,222.0,6.0
587,3311.0,748.0,730.0,6.0
588,3312.0,214.0,761.0,6.0
589,3313.0,717.0,726.0,6.0
590,3314.0,684.0,218.0,6.0
591,3316.0,693.0,776.0,6.0
592,3317.0,670.0,757.0,6.0
593,3318.0,680.0,786.0,6.0
594,3319.0,757.0,679.0,6.0
595,3320.0,692.0,749.0,6.0
596,3321.0,736.0,682.0,6.0
597,3322.0,666.0,694.0,6.0
598,3323.0,714.0,705.0,6.0
599,3324.0,781.0,793.0,6.0
600,3325.0,689.0,681.0,6.0
601,3326.0,682.0,744.0,6.0
602,3327.0,740.0,696.0,6.0
603,3328.0,694.0,698.0,6.0
604,3329.0,715.0,701.0,6.0
605,3330.0,669.0,741.0,6.0
606,3331.0,779.0,795.0,6.0
607,3332.0,692.0,780.0,6.0
608,3333.0,718.0,724.0,6.0
609,3334.0,709.0,739.0,6.0
610,3335.0,750.0,745.0,6.0
611,3337.0,774.0,787.0,6.0
612,3338.0,759.0,752.0,6.0
613,3339.0,766.0,695.0,6.0
614,3340.0,720.0,735.0,6.0
615,3341.0,749.0,747.0,6.0
616,3342.0,672.0,772.0,6.0
617,3343.0,713.0,699.0,6.0
618,3344.0,767.0,770.0,6.0
619,3345.0,771.0,217.0,6.0
620,3346.0,776.0,784.0,6.0
621,3347.0,722.0,756.0,6.0
622,3348.0,792.0,770.0,6.0
623,3349.0,775.0,735.0,6.0
624,3351.0,710.0,765.0,6.0
625,3352.0,737.0,698.0,6.0
626,3353.0,764.0,717.0,6.0
627,3354.0,726.0,775.0,6.0
628,3355.0,739.0,722.0,6.0
629,3356.0,750.0,748.0,6.0
630,3357.0,677.0,763.0,6.0
631,3358.0,235.0,680.0,6.0
632,3359.0,794.0,731.0,6.0
633,3360.0,760.0,691.0,6.0
634,3361.0,706.0,792.0,6.0
635,3362.0,790.0,743.0,6.0
636,3363.0,748.0,782.0,6.0
637,3364.0,747.0,708.0,6.0
638,3365.0,745.0,762.0,6.0
639,3366.0,767.0,706.0,6.0
640,3367.0,772.0,673.0,6.0
641,3368.0,740.0,701.0,6.0
642,3369.0,215.0,759.0,6.0
643,3370.0,752.0,721.0,6.0
644,3371.0,716.0,707.0,6.0
645,3372.0,711.0,232.0,6.0
646,3373.0,764.0,704.0,6.0
647,3374.0,719.0,702.0,6.0
648,3375.0,707.0,710.0,6.0
649,3376.0,731.0,216.0,6.0
650,3377.0,680.0,777.0,6.0
651,3378.0,701.0,783.0,6.0
652,3379.0,721.0,689.0,6.0
653,3380.0,741.0,718.0,6.0
654,3381.0,757.0,719.0,6.0
655,3382.0,756.0,678.0,6.0
656,3383.0,791.0,760.0,6.0
657,3384.0,723.0,688.0,6.0
658,3385.0,758.0,229.0,6.0
659,3386.0,732.0,708.0,6.0
660,3387.0,753.0,764.0,6.0
661,3388.0,733.0,736.0,6.0
662,3389.0,729.0,709.0,6.0
663,3390.0,791.0,690.0,6.0
664,3391.0,712.0,711.0,6.0
665,3392.0,220.0,749.0,6.0
666,3393.0,726.0,704.0,6.0
667,3395.0,755.0,728.0,6.0
668,3396.0,730.0,697.0,6.0
669,3397.0,665.0,700.0,6.0
670,3398.0,224.0,707.0,6.0
671,3399.0,688.0,725.0,6.0
672,3400.0,715.0,727.0,6.0
673,3401.0,742.0,740.0,6.0
674,3402.0,793.0,667.0,6.0
675,3403.0,774.0,212.0,6.0
676,3404.0,768.0,790.0,6.0
677,3405.0,773.0,728.0,6.0
678,3406.0,783.0,738.0,6.0
679,3407.0,225.0,771.0,6.0
680,3408.0,768.0,221.0,6.0
681,3409.0,758.0,713.0,6.0
682,3410.0,770.0,695.0,6.0
683,3411.0,788.0,785.0,6.0
684,3413.0,724.0,739.0,6.0
685,3414.0,683.0,695.0,6.0
686,3415.0,762.0,711.0,6.0
687,3416.0,704.0,720.0,6.0
688,3417.0,681.0,733.0,6.0
689,3418.0,743.0,763.0,6.0
690,3419.0,795.0,781.0,6.0
691,3420.0,699.0,767.0,6.0
692,3421.0,771.0,734.0,6.0
693,3422.0,710.0,228.0,6.0
694,3423.0,755.0,773.0,6.0
695,3424.0,702.0,758.0,6.0
696,3425.0,686.0,216.0,6.0
697,3426.0,761.0,692.0,6.0
698,3427.0,731.0,681.0,6.0
699,3428.0,776.0,753.0,6.0
700,3429.0,779.0,746.0,6.0
701,3430.0,691.0,213.0,6.0
702,3431.0,796.0,755.0,6.0
703,3432.0,686.0,774.0,6.0
704,3433.0,797.0,702.0,6.0
705,3434.0,757.0,797.0,6.0
706,3435.0,798.0,768.0,6.0
707,3436.0,700.0,798.0,6.0
708,3437.0,763.0,798.0,6.0
709,3438.0,714.0,799.0,6.0
710,3439.0,705.0,799.0,6.0
711,3440.0,799.0,753.0,6.0
712,3441.0,727.0,738.0,6.0
713,3442.0,738.0,675.0,6.0
714,3443.0,674.0,800.0,6.0
715,3444.0,800.0,715.0,6.0
716,3445.0,804.0,801.0,6.0
717,3446.0,803.0,227.0,6.0
718,3447.0,802.0,693.0,6.0
719,3448.0,806.0,805.0,6.0
720,3449.0,785.0,685.0,6.0
721,3450.0,801.0,693.0,6.0
722,3451.0,785.0,806.0,6.0
723,3452.0,806.0,803.0,6.0
724,3453.0,784.0,802.0,6.0
725,3454.0,805.0,685.0,6.0
726,3455.0,802.0,804.0,6.0
727,3456.0,803.0,804.0,6.0
728,3457.0,780.0,807.0,6.0
729,3458.0,708.0,807.0,6.0
730,3459.0,807.0,761.0,6.0
731,3460.0,697.0,762.0,6.0
732,3461.0,777.0,796.0,6.0
733,3462.0,786.0,796.0,6.0
734,3463.0,736.0,808.0,6.0
